date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,13.6,14.1,13.6,14.02,9794349,136543905.86,2,1.7141,2.1866
2026-03-03,14.01,14.26,13.87,13.88,6850107,96340050.09,2,1.1989,-0.9986
2026-03-04,13.81,14.03,13.58,13.6,4642339,63816488.04,2,0.8125,-2.0173
2026-03-05,13.77,14.14,13.67,14.14,5322627,74155236.13,2,0.9315,3.9706
2026-03-06,14.1,14.25,14.01,14.17,4001374,56549734.32,2,0.7003,0.2122
2026-03-09,14.07,14.29,13.93,14.16,4610064,64948784.24,2,0.8068,-0.0706
2026-03-10,14.23,14.66,14.23,14.59,5838830,84791044.23,2,1.0219,3.0367
2026-03-11,14.59,14.59,14.37,14.38,3603584,52120431.73,2,0.6307,-1.4393
2026-03-12,14.38,14.45,14.23,14.33,3337735,47874696.59,2,0.5841,-0.3477
2026-03-13,14.3,14.72,14.19,14.39,4987951,71957171.55,2,0.873,0.4187
2026-03-16,14.34,15.46,14.29,15.37,17343834,261561949.6,2,3.0354,6.8103
2026-03-17,15.38,15.69,15.25,15.27,10075789,155862186.37,2,1.7634,-0.6506
2026-03-18,15.12,15.58,15.04,15.15,6612515,100799520.18,2,1.1573,-0.7859
2026-03-19,15.05,15.12,14.62,14.75,5686752,84068574.9,2,0.9953,-2.6403
2026-03-20,14.62,15.09,14.62,14.79,6555943,97559033.47,2,1.1474,0.2712
2026-03-23,14.63,14.82,14.21,14.43,7568617,109560064.95,2,1.3246,-2.4341
2026-03-24,14.6,15.16,14.47,15.08,9034949,134315826.47,2,1.5812,4.5045
2026-03-25,15.08,15.09,14.65,14.8,8305456,123171564.39,2,1.4536,-1.8568
2026-03-26,14.73,14.86,14.51,14.67,5463540,80084515.08,2,0.9562,-0.8784
2026-03-27,14.61,14.94,14.55,14.87,5004843,73912079.24,2,0.8759,1.3633
2026-03-30,14.84,14.92,14.4,14.72,3838338,56211803.75,2,0.6718,-1.0087
2026-03-31,14.68,14.85,14.45,14.62,4961667,72615411.22,2,0.8684,-0.6793
2026-04-01,14.74,15.04,14.6,14.97,5442055,80489039.92,2,0.9524,2.394
2026-04-02,14.88,15.0,14.51,14.76,5376087,79096149.65,2,0.9409,-1.4028
2026-04-03,14.77,14.79,14.43,14.46,5834379,85020023.84,2,1.0211,-2.0325
2026-04-07,14.41,14.78,14.27,14.72,3908986,57084142.68,2,0.6841,1.7981
2026-04-08,14.97,15.27,14.93,15.08,8542133,129192583.18,2,1.495,2.4457
2026-04-09,15.1,15.18,14.67,14.67,6245330,93337483.19,2,1.093,-2.7188
2026-04-10,14.75,15.03,14.66,14.85,5328504,79275898.73,2,0.9326,1.227
2026-04-13,14.88,14.96,14.64,14.83,4666638,68871146.97,2,0.8167,-0.1347
2026-04-14,14.85,14.95,14.58,14.78,4250426,62537300.18,2,0.7439,-0.3372
2026-04-15,14.9,15.02,14.73,15.0,6748178,100768967.88,2,1.181,1.4885
2026-04-16,15.0,15.0,14.62,14.65,6466264,95234470.4,2,1.1317,-2.3333
2026-04-17,14.62,14.64,14.4,14.41,4053748,58666310.68,2,0.7095,-1.6382
2026-04-20,14.4,14.54,14.35,14.5,4115728,59488553.31,2,0.7203,0.6246
2026-04-21,14.4,14.58,14.22,14.24,3426216,49125019.07,2,0.5996,-1.7931
2026-04-22,14.24,14.31,14.18,14.22,2117343,30122474.2,2,0.3706,-0.1404
2026-04-23,14.24,14.29,14.01,14.1,3531716,49888880.53,2,0.6181,-0.8439
2026-04-24,14.0,14.16,13.92,14.1,2839492,39840128.97,2,0.4969,0.0
2026-04-27,14.1,14.15,13.9,13.9,3389509,47370294.33,2,0.5932,-1.4184
2026-04-28,13.9500000000,14.1200000000,13.8800000000,13.9900000000,2856539,39902877.2700,2,0.499900,0.647500
