date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,68.7000000000,68.7900000000,65.4600000000,65.5000000000,2917420,194296842.8600,2,2.453100,-4.865600
2026-03-03,66.0600000000,66.3900000000,61.7100000000,61.9800000000,3015808,191313485.6500,2,2.535800,-5.374000
2026-03-04,61.6300000000,62.5300000000,61.3100000000,61.9900000000,1197996,74213078.1200,2,1.007300,0.016100
2026-03-05,62.6000000000,62.6400000000,61.0000000000,61.3500000000,1729192,106419538.3000,2,1.454000,-1.032400
2026-03-06,60.9800000000,63.2800000000,60.7500000000,62.2000000000,1416700,88642530.2000,2,1.191200,1.385500
2026-03-09,61.5500000000,62.4400000000,60.3500000000,61.7500000000,2680466,164211887.4100,2,2.253800,-0.723500
2026-03-10,62.0000000000,64.2500000000,62.0000000000,63.9100000000,1956237,124290134.3600,2,1.644900,3.498000
2026-03-11,64.2300000000,65.1900000000,63.1300000000,63.3600000000,1776679,113526370.2700,2,1.493900,-0.860600
2026-03-12,63.5300000000,63.9000000000,62.3800000000,62.9000000000,834131,52485283.9400,2,0.701400,-0.726000
2026-03-13,62.8000000000,62.9000000000,61.2600000000,61.5600000000,1499938,93020867.2300,2,1.261200,-2.130400
2026-03-16,61.5700000000,62.0000000000,60.8800000000,61.9800000000,1443607,88774909.1400,2,1.213800,0.682300
2026-03-17,62.1200000000,62.3400000000,60.5000000000,60.5100000000,1447901,88889759.5600,2,1.217400,-2.371700
2026-03-18,60.7800000000,61.1400000000,60.0000000000,60.8300000000,1053634,63727276.6600,2,0.885900,0.528800
2026-03-19,60.3800000000,60.6500000000,59.5700000000,59.7100000000,1150706,69046615.3200,2,0.967600,-1.841200
2026-03-20,60.3800000000,60.9500000000,58.5000000000,58.5000000000,2270410,135494803.3000,2,1.909000,-2.026500
2026-03-23,57.5200000000,58.0000000000,52.8600000000,53.2300000000,3742799,205386425.5800,2,3.147100,-9.008500
2026-03-24,53.9100000000,54.6000000000,52.7600000000,54.5300000000,1882986,101131290.9500,2,1.583300,2.442200
2026-03-25,54.8900000000,56.3300000000,54.7300000000,55.2300000000,1502735,83726308.0200,2,1.263600,1.283700
2026-03-26,55.1900000000,55.6600000000,53.7900000000,54.2300000000,1124569,61572429.3900,2,0.945600,-1.810600
2026-03-27,53.6900000000,56.8800000000,53.5200000000,56.5600000000,1815808,101547168.8700,2,1.526800,4.296500
2026-03-30,56.1600000000,57.0800000000,55.8000000000,56.7700000000,1187000,67102762.0000,2,0.998100,0.371300
2026-03-31,56.5700000000,57.6600000000,56.2900000000,56.8800000000,1231129,70255865.7000,2,1.035200,0.193800
2026-04-01,57.5000000000,58.4500000000,56.6300000000,57.9000000000,1776861,102639114.8700,2,1.494000,1.793200
2026-04-02,57.5400000000,59.1200000000,57.5000000000,58.4200000000,1724900,100619559.7500,2,1.450400,0.898100
2026-04-03,57.9500000000,58.3000000000,55.7300000000,56.0100000000,1239721,70130667.6300,2,1.042400,-4.125300
2026-04-07,56.0600000000,57.7000000000,55.8300000000,56.7600000000,1144395,65122014.2000,2,0.962200,1.339000
2026-04-08,57.4500000000,58.9800000000,57.3600000000,58.3200000000,1550350,90083211.2500,2,1.303600,2.748400
2026-04-09,58.0000000000,58.3300000000,56.4300000000,56.5100000000,1229059,70221521.0700,2,1.033400,-3.103600
2026-04-10,56.8200000000,58.1800000000,56.7700000000,57.0500000000,1485050,85297997.5000,2,1.248700,0.955600
2026-04-13,58.0000000000,60.1200000000,56.9100000000,58.6000000000,2457884,144643447.4000,2,2.066700,2.716900
2026-04-14,58.8800000000,61.2500000000,58.2200000000,61.1700000000,3209849,192392866.8500,2,2.699000,4.385700
