date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,123.1800000000,125.1100000000,122.0000000000,122.4600000000,1138760,140344547.6800,2,3.530100,-2.507800
2026-03-03,124.1900000000,124.8700000000,119.1100000000,119.1100000000,1344715,163845708.4100,2,4.168600,-2.735600
2026-03-04,117.0000000000,119.9800000000,116.9600000000,118.6100000000,798258,94735885.3100,2,2.474600,-0.419800
2026-03-05,120.0100000000,121.2900000000,117.8800000000,118.4200000000,836867,99718141.1000,2,2.594300,-0.160200
2026-03-06,117.4200000000,123.8000000000,116.9400000000,122.7300000000,1110878,134290488.0800,2,3.443700,3.639600
2026-03-09,120.6000000000,121.1700000000,117.3000000000,119.3100000000,990529,117935364.1600,2,3.070600,-2.786600
2026-03-10,120.1800000000,122.8900000000,120.1800000000,121.3400000000,793794,96675240.1600,2,2.460700,1.701500
2026-03-11,121.2000000000,122.2200000000,119.5000000000,119.6000000000,694088,83810739.1900,2,2.151600,-1.434000
2026-03-12,119.6000000000,119.6900000000,115.6500000000,115.7700000000,1233266,144260506.5300,2,3.823100,-3.202300
2026-03-13,115.6500000000,116.8000000000,114.6500000000,116.0800000000,694574,80411909.0000,2,2.153200,0.267800
2026-03-16,116.0800000000,116.0800000000,112.3000000000,114.0500000000,870688,98892786.4000,2,2.699100,-1.748800
2026-03-17,114.9900000000,115.2000000000,110.2000000000,110.3000000000,949307,107059327.1000,2,2.942800,-3.288000
2026-03-18,110.5600000000,111.1800000000,107.3300000000,109.5500000000,1070586,116320754.7000,2,3.318800,-0.680000
2026-03-19,108.3500000000,108.8800000000,105.6000000000,106.1400000000,891775,95243003.3000,2,2.764500,-3.112700
2026-03-20,106.9600000000,110.0000000000,104.0700000000,104.0700000000,1049932,112604647.0700,2,3.254700,-1.950300
2026-03-23,102.2500000000,103.0700000000,96.3000000000,97.0000000000,1289843,128181458.7400,2,3.998500,-6.793500
2026-03-24,99.1800000000,99.9900000000,95.6800000000,99.9000000000,1007386,99139967.8500,2,3.122900,2.989700
2026-03-25,99.9800000000,102.3000000000,99.3300000000,100.6000000000,913294,92161013.8000,2,2.831200,0.700700
2026-03-26,100.2700000000,101.1700000000,97.8100000000,98.5200000000,727627,72201987.3400,2,2.255600,-2.067600
2026-03-27,97.6800000000,101.6800000000,97.1000000000,99.9300000000,849597,84900884.9800,2,2.633700,1.431200
2026-03-30,98.6100000000,99.8000000000,97.2300000000,98.9900000000,619697,61006629.0900,2,1.921000,-0.940700
2026-03-31,98.9900000000,105.4000000000,98.9700000000,102.0900000000,1572931,161150844.7900,2,4.876000,3.131600
2026-04-01,102.8200000000,103.5000000000,100.6600000000,102.4900000000,1134503,115273989.7000,2,3.516900,0.391800
2026-04-02,101.7500000000,102.7500000000,98.7500000000,99.2200000000,747741,74858069.3000,2,2.318000,-3.190600
2026-04-03,99.2200000000,99.9900000000,97.3200000000,97.9600000000,514878,50573436.5800,2,1.596100,-1.269900
2026-04-07,99.2700000000,99.4800000000,97.3700000000,98.6900000000,435200,42934033.0000,2,1.349100,0.745200
2026-04-08,100.8100000000,104.4400000000,100.0200000000,104.2800000000,1147097,118025526.1600,2,3.556000,5.664200
2026-04-09,103.8800000000,103.8800000000,101.3100000000,101.4200000000,754969,77167123.3100,2,2.340400,-2.742600
2026-04-10,102.7500000000,105.2600000000,102.5100000000,103.2200000000,887782,92043668.7300,2,2.752100,1.774800
2026-04-13,102.2200000000,104.6800000000,102.0700000000,103.0600000000,729378,75317162.2600,2,2.261000,-0.155000
2026-04-14,104.0600000000,105.6800000000,103.1000000000,104.8400000000,836545,87604678.8700,2,2.593300,1.727100
