date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,81.73,85.3,81.2,82.28,6313316,521378838.73,2,1.2509,-1.3193
2026-03-03,82.3,84.0,77.17,77.33,7807658,617881141.32,2,1.547,-6.016
2026-03-04,76.0,78.6,74.9,75.62,7357879,559664942.19,2,1.4579,-2.2113
2026-03-05,79.08,79.8,76.4,77.31,5291772,410686926.46,2,1.0485,2.2349
2026-03-06,76.89,77.8,75.4,75.55,4706363,359463324.55,2,0.9325,-2.2765
2026-03-09,73.28,75.0,71.44,74.2,8301073,607450431.66,2,1.6448,-1.7869
2026-03-10,75.0,76.78,74.96,75.61,4491644,340682208.89,2,0.89,1.9003
2026-03-11,75.83,78.85,75.73,77.36,6783559,527216462.04,2,1.3441,2.3145
2026-03-12,77.88,79.96,76.5,78.93,6585490,517424180.63,2,1.3049,2.0295
2026-03-13,78.01,79.9,76.4,76.58,6551179,511310684.12,2,1.2981,-2.9773
2026-03-16,76.39,77.99,75.5,77.26,4963436,381218779.81,2,0.9835,0.888
2026-03-17,77.06,77.7,74.21,74.28,4684077,354179530.94,2,0.9281,-3.8571
2026-03-18,74.5,75.02,73.23,74.36,2872597,212668065.77,2,0.5692,0.1077
2026-03-19,73.55,74.44,71.5,72.0,4685210,340790120.39,2,0.9283,-3.1737
2026-03-20,72.0,76.2,72.0,72.4,6170774,455978143.7,2,1.2227,0.5556
2026-03-23,71.99,73.5,69.18,69.54,6464591,459351045.75,2,1.2809,-3.9503
2026-03-24,70.71,71.36,66.52,70.12,8100642,552894530.8,2,1.6051,0.8341
2026-03-25,70.4,72.92,69.85,72.31,5724346,411687776.22,2,1.1342,3.1232
2026-03-26,72.31,75.5,70.8,73.83,6582652,488389520.64,2,1.3043,2.1021
2026-03-27,72.0,76.27,72.0,75.72,5959317,446050507.48,2,1.1808,2.5599
2026-03-30,74.91,75.51,72.81,74.1,4772625,353463307.7,2,0.9457,-2.1395
2026-03-31,74.0,74.14,71.8,71.9,3499499,254745406.64,2,0.6934,-2.969
2026-04-01,73.01,73.93,71.36,72.95,3341667,242744263.42,2,0.6621,1.4604
2026-04-02,72.12,72.56,70.05,70.6,3640072,258707850.04,2,0.7212,-3.2214
2026-04-03,70.8,71.48,68.8,69.16,3091443,215425298.27,2,0.6125,-2.0397
2026-04-07,69.8,71.45,69.31,69.83,2919652,205160265.53,2,0.5785,0.9688
2026-04-08,71.48,74.59,70.82,74.06,5729627,419587259.39,2,1.1353,6.0576
2026-04-09,74.0,74.18,71.86,72.12,4270802,311027847.52,2,0.8462,-2.6195
2026-04-10,72.5,77.65,72.5,75.82,6830194,519421430.09,2,1.3533,5.1303
2026-04-13,75.01,76.63,73.63,74.03,7056416,527670442.53,2,1.3982,-2.3609
2026-04-14,74.23,75.8,72.34,75.43,7535205,557493707.3,2,1.493,1.8911
2026-04-15,76.0,77.97,74.76,75.8,8825343,672311020.06,2,1.7487,0.4905
2026-04-16,77.05,77.8,75.46,76.66,8122717,622368796.39,2,1.6094,1.1346
2026-04-17,76.2,82.78,76.0,82.78,12658611,1005102772.12,2,2.5082,7.9833
2026-04-20,82.84,83.83,80.61,81.35,10126229,829893467.19,2,2.0064,-1.7275
2026-04-21,81.35,83.38,80.01,82.2,9717104,791331536.33,2,1.9254,1.0449
2026-04-22,81.67,87.6,81.19,85.53,12142857,1028347849.21,2,2.406,4.0511
2026-04-23,83.0,83.0,79.11,79.91,13893257,1120575887.18,2,2.7528,-6.5708
2026-04-24,80.0,83.77,78.99,82.0,8621166,704717106.19,2,1.7082,2.6154
2026-04-27,81.5,83.49,80.54,80.61,6191857,503060917.5,2,1.2269,-1.6951
2026-04-28,80.29,81.24,78.01,79.69,5663312,450583617.88,2,1.1221,-1.1413
2026-04-29,79.52,85.95,79.01,85.36,10579212,881828547.72,2,2.0962,7.1151
2026-04-30,84.7300000000,85.2300000000,82.2900000000,82.5500000000,6582167,547559891.9100,2,1.304200,-3.291900
