date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,24.73,24.82,23.03,23.51,8772368,209689503.5,2,4.8735,-6.9648
2026-03-03,24.3,24.58,22.3,22.33,8094439,190009016.76,2,4.4969,-5.0191
2026-03-04,22.01,22.91,21.94,22.15,4593338,102697299.04,2,2.5519,-0.8061
2026-03-05,22.7,22.7,21.5,21.9,5419437,119101790.21,2,3.0108,-1.1287
2026-03-06,21.8,22.65,21.7,22.3,4791559,106227733.26,2,2.662,1.8265
2026-03-09,21.78,21.9,20.95,21.65,4869750,104126923.66,2,2.7054,-2.9148
2026-03-10,21.91,23.3,21.91,23.09,6329328,144960851.0,2,3.5163,6.6513
2026-03-11,23.25,23.48,22.44,22.47,4916092,112583547.32,2,2.7312,-2.6851
2026-03-12,22.32,22.7,21.51,21.92,4352380,95816461.27,2,2.418,-2.4477
2026-03-13,21.64,23.13,21.51,22.58,6315292,141898205.3,2,3.5085,3.0109
2026-03-16,22.3,22.39,21.4,21.56,4099281,89151419.01,2,2.2774,-4.5173
2026-03-17,21.58,22.02,20.89,20.9,3871640,82817494.64,2,2.1509,-3.0612
2026-03-18,21.0,21.35,20.7,21.31,2652321,55739413.43,2,1.4735,1.9617
2026-03-19,20.85,20.95,20.26,20.39,3474515,71567732.25,2,1.9303,-4.3172
2026-03-20,20.23,20.89,19.79,19.83,4226778,85639175.25,2,2.3482,-2.7464
2026-03-23,19.11,20.4,19.09,19.25,4878782,96191536.67,2,2.7104,-2.9249
2026-03-24,19.83,21.33,19.7,20.64,8677579,177520489.47,2,4.8209,7.2208
2026-03-25,20.23,21.38,20.23,20.84,6378197,133297326.15,2,3.5434,0.969
2026-03-26,21.0,21.12,19.69,19.89,5684518,114683399.46,2,3.1581,-4.5585
2026-03-27,19.72,20.63,19.26,20.29,5339637,106811955.22,2,2.9665,2.0111
2026-03-30,20.0,21.66,19.8,21.33,7199127,149806116.23,2,3.9995,5.1257
2026-03-31,21.69,21.78,20.32,20.38,5333175,111342068.61,2,2.9629,-4.4538
2026-04-01,20.58,20.99,20.23,20.75,4646864,95641800.28,2,2.5816,1.8155
2026-04-02,20.51,21.17,20.21,20.84,6285364,129729533.53,2,3.4918,0.4337
2026-04-03,20.85,22.1,20.85,21.78,11251379,244154994.69,2,6.2507,4.5106
2026-04-07,22.03,22.74,20.68,20.68,8294699,176510011.77,2,4.6081,-5.0505
2026-04-08,21.5,21.98,21.3,21.98,6222719,135067197.86,2,3.457,6.2863
2026-04-09,21.52,21.84,20.3,20.4,9314435,194502426.2,2,5.1746,-7.1884
2026-04-10,20.54,21.14,20.36,20.36,4732457,97820111.13,2,2.6291,-0.1961
2026-04-13,20.21,20.59,19.79,20.01,6521219,131604394.13,2,3.6229,-1.7191
2026-04-14,20.3,21.1,19.86,20.72,6074400,124457773.31,2,3.3746,3.5482
2026-04-15,21.0,21.65,20.6,20.65,6338829,133879044.32,2,3.5215,-0.3378
2026-04-16,20.7,21.94,20.21,21.44,8530667,180219243.81,2,4.7392,3.8257
2026-04-17,21.4,22.28,21.27,21.7,4976526,108173990.4,2,2.7647,1.2127
2026-04-20,21.75,22.36,21.25,22.19,5914887,129922110.57,2,3.286,2.2581
2026-04-21,22.19,22.34,21.7,21.95,3936535,86341462.86,2,2.1869,-1.0816
2026-04-22,21.75,22.5,21.45,21.97,3910654,85896706.39,2,2.1726,0.0911
2026-04-23,22.0000000000,22.1200000000,21.0600000000,21.1900000000,4897961,104512782.4800,2,2.721100,-3.550300
