date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,38.55,38.85,37.74,37.95,2157100,82304859.0,2,1.3445,-3.1146
2026-03-03,38.08,38.51,36.61,36.67,1877067,70249952.61,2,1.1699,-3.3729
2026-03-04,36.37,36.75,35.93,36.01,1322058,47964816.46,2,0.824,-1.7998
2026-03-05,36.69,37.77,36.69,36.98,1548584,57684719.96,2,0.9652,2.6937
2026-03-06,37.0,37.44,36.82,37.04,930500,34603064.0,2,0.58,0.1622
2026-03-09,36.8,36.82,35.4,36.32,1873400,67420722.0,2,1.1677,-1.9438
2026-03-10,36.82,37.81,36.82,37.71,1520000,56929648.0,2,0.9474,3.8271
2026-03-11,37.92,38.15,37.46,37.54,1024900,38677347.0,2,0.6388,-0.4508
2026-03-12,37.5,37.63,36.59,36.66,1053400,38957645.0,2,0.6566,-2.3442
2026-03-13,36.37,36.9,36.25,36.3,837000,30551524.0,2,0.5217,-0.982
2026-03-16,36.33,36.46,35.71,36.46,1060100,38254935.0,2,0.6607,0.4408
2026-03-17,36.5,36.5,35.4,35.48,1264200,45423989.0,2,0.788,-2.6879
2026-03-18,35.49,36.47,35.41,36.32,1026700,36898801.0,2,0.6399,2.3675
2026-03-19,35.92,36.18,34.97,35.19,1704300,60527204.0,2,1.0623,-3.1112
2026-03-20,35.07,35.63,34.7,34.76,1342200,47218943.0,2,0.8366,-1.2219
2026-03-23,33.75,33.99,31.97,32.14,1949333,64176174.99,2,1.215,-7.5374
2026-03-24,32.77,33.3,32.24,33.27,1322400,43292094.0,2,0.8242,3.5159
2026-03-25,33.2,34.1,33.2,33.92,939000,31822886.0,2,0.5853,1.9537
2026-03-26,33.92,34.49,33.53,33.75,1065900,36209384.0,2,0.6644,-0.5012
2026-03-27,33.22,33.87,33.22,33.54,1212833,40744615.4,2,0.7559,-0.6222
2026-03-30,33.22,33.74,33.01,33.52,1042800,34810875.0,2,0.65,-0.0596
2026-03-31,33.48,34.0,33.22,33.28,854700,28677824.0,2,0.5327,-0.716
2026-04-01,33.69,34.05,33.57,33.81,981400,33161882.0,2,0.6117,1.5925
2026-04-02,33.79,33.88,32.96,33.16,747600,24943094.0,2,0.466,-1.9225
2026-04-03,33.23,33.5,32.87,32.96,607516,20123638.16,2,0.3787,-0.6031
2026-04-07,33.28,33.35,32.73,33.1,712400,23538315.0,2,0.444,0.4248
2026-04-08,33.76,34.96,33.65,34.96,1518000,52320003.0,2,0.9461,5.6193
2026-04-09,34.89,35.2,34.47,34.93,1069500,37368436.0,2,0.6666,-0.0858
2026-04-10,35.76,36.51,35.42,35.65,2615200,93927056.0,2,1.63,2.0613
2026-04-13,35.65,36.3,35.1,35.53,2825800,100695193.0,2,1.7613,-0.3366
2026-04-14,35.95,36.26,35.35,35.82,1974374,70417832.26,2,1.2306,0.8162
2026-04-15,35.88,37.41,35.83,36.68,3586874,132198000.96,2,2.2356,2.4009
2026-04-16,36.41,36.63,35.92,36.23,2531400,91578037.0,2,1.5778,-1.2268
2026-04-17,36.33,36.89,36.22,36.78,1698600,62350984.0,2,1.0587,1.5181
2026-04-20,37.5000000000,37.5000000000,36.6600000000,37.1000000000,1942200,72065043.0000,2,1.210500,0.870000
