date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,3.72,3.83,3.67,3.83,60718100,228583191.0,2,6.9603,4.6448
2026-03-03,3.85,3.88,3.57,3.59,62213588,227901305.32,2,7.1317,-6.2663
2026-03-04,3.59,3.72,3.47,3.63,50062102,180166479.2,2,5.7388,1.1142
2026-03-05,3.65,3.69,3.61,3.66,29926800,109431261.0,2,3.4306,0.8264
2026-03-06,3.68,3.76,3.62,3.72,27479400,101727276.0,2,3.15,1.6393
2026-03-09,3.79,3.83,3.63,3.7,34767500,128953614.0,2,3.9855,-0.5376
2026-03-10,3.69,3.77,3.65,3.75,30612100,114496188.0,2,3.5092,1.3514
2026-03-11,3.76,3.78,3.68,3.74,25519315,95279484.1,2,2.9254,-0.2667
2026-03-12,3.75,3.77,3.63,3.64,23850915,87702428.6,2,2.7341,-2.6738
2026-03-13,3.65,3.67,3.58,3.59,20899400,75989440.0,2,2.3958,-1.3736
2026-03-16,3.61,3.7,3.61,3.66,27482000,100558263.0,2,3.1503,1.9499
2026-03-17,3.68,3.7,3.5,3.5,35056400,125832678.0,2,4.0186,-4.3716
2026-03-18,3.51,3.57,3.47,3.55,27639800,97287709.0,2,3.1684,1.4286
2026-03-19,3.52,3.63,3.5,3.5,24642500,87620394.0,2,2.8248,-1.4085
2026-03-20,3.51,3.53,3.38,3.39,24132702,82817641.82,2,2.7664,-3.1429
2026-03-23,3.33,3.36,3.16,3.2,37143000,121333090.0,2,4.2578,-5.6047
2026-03-24,3.26,3.32,3.16,3.32,27341200,88599094.0,2,3.1342,3.75
2026-03-25,3.35,3.47,3.32,3.46,28806900,98271134.0,2,3.3022,4.2169
2026-03-26,3.47,3.51,3.31,3.37,27875000,94485148.0,2,3.1954,-2.6012
2026-03-27,3.39,3.45,3.34,3.43,20026500,68467223.0,2,2.2957,1.7804
2026-03-30,3.42,3.46,3.3,3.42,24727276,84193414.04,2,2.8346,-0.2915
2026-03-31,3.45,3.49,3.3,3.3,23668300,80338002.0,2,2.7132,-3.5088
2026-04-01,3.39,3.41,3.27,3.29,21267700,70223106.0,2,2.438,-0.303
2026-04-02,3.31,3.33,3.2,3.24,17949756,58446058.56,2,2.0576,-1.5198
2026-04-03,3.24,3.25,3.05,3.08,23275304,72135942.32,2,2.6681,-4.9383
2026-04-07,3.09,3.28,3.06,3.24,36432000,116740005.0,2,4.1763,5.1948
2026-04-08,3.29,3.33,3.2,3.33,31599700,103670805.0,2,3.6224,2.7778
2026-04-09,3.33,3.38,3.25,3.32,31012000,103342287.0,2,3.555,-0.3003
2026-04-10,3.38,3.49,3.34,3.38,29152881,99597425.97,2,3.3419,1.8072
2026-04-13,3.37,3.49,3.34,3.47,35304100,120928642.0,2,4.047,2.6627
2026-04-14,3.5,3.53,3.33,3.39,28947300,97998074.0,2,3.3183,-2.3055
2026-04-15,3.4,3.42,3.26,3.28,26167600,87055027.0,2,2.9997,-3.2448
2026-04-16,3.29,3.36,3.23,3.36,17655000,58256542.0,2,2.0238,2.439
2026-04-17,3.36,3.42,3.24,3.38,30421601,101162049.37,2,3.4873,0.5952
2026-04-20,3.38,3.54,3.36,3.42,51878600,178602211.0,2,5.9472,1.1834
2026-04-21,3.43,3.45,3.24,3.3,42957912,142297643.36,2,4.9246,-3.5088
2026-04-22,3.29,3.31,3.2,3.23,27537814,88855697.22,2,3.1569,-2.1212
2026-04-23,3.23,3.24,3.15,3.21,29146341,93040322.97,2,3.3413,-0.6192
2026-04-24,3.38,3.53,3.22,3.26,105217400,353366851.42,2,12.0619,1.5576
2026-04-27,3.18,3.42,3.14,3.39,91500126,301458149.32,2,10.4894,3.9877
2026-04-28,3.41,3.73,3.39,3.65,116467555,418792575.36,2,13.3516,7.6696
2026-04-29,3.7200000000,3.7700000000,3.6200000000,3.6900000000,91891500,340329670.0000,2,10.532900,1.095900
