date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,26.2800000000,26.5400000000,25.2800000000,26.5400000000,127331468,3336803023.3700,2,12.930200,9.987600
2026-03-03,27.0000000000,27.6100000000,25.8100000000,26.1500000000,157323073,4207806342.9500,2,15.975800,-1.469500
2026-03-04,25.6800000000,28.7700000000,25.6400000000,28.7700000000,142977472,3986369477.0800,2,14.519000,10.019100
2026-03-05,28.0000000000,29.8500000000,27.7100000000,29.3000000000,203664754,5905915680.7600,2,20.681700,1.842200
2026-03-06,28.7000000000,28.8000000000,26.9600000000,27.6100000000,138686311,3834866661.7700,2,14.083300,-5.767900
2026-03-09,28.4900000000,29.3000000000,26.7000000000,26.8500000000,138215402,3859221898.7900,2,14.035500,-2.752600
2026-03-10,26.0000000000,26.4200000000,25.6100000000,25.7400000000,105941982,2744175353.4300,2,10.758200,-4.134100
2026-03-11,25.4900000000,25.8600000000,25.1100000000,25.2500000000,71679965,1817780935.0700,2,7.278900,-1.903700
2026-03-12,25.3200000000,25.4300000000,24.4600000000,24.6400000000,62095430,1535303124.1900,2,6.305700,-2.415800
2026-03-13,24.4700000000,24.5300000000,23.9000000000,23.9600000000,46183865,1118741250.6200,2,4.689900,-2.759700
2026-03-16,24.0500000000,24.8400000000,23.9100000000,24.4700000000,58546164,1432101636.1400,2,5.945200,2.128500
2026-03-17,24.3600000000,24.3600000000,23.3300000000,23.3400000000,52467054,1243468497.6900,2,5.327900,-4.617900
2026-03-18,23.3900000000,23.6100000000,23.0900000000,23.5800000000,29739487,696655387.4900,2,3.020000,1.028300
2026-03-19,23.3000000000,23.8100000000,23.2000000000,23.4300000000,31167887,731760141.3700,2,3.165000,-0.636100
2026-03-20,23.3000000000,23.4500000000,22.2800000000,22.2800000000,41045260,934943071.4500,2,4.168100,-4.908200
2026-03-23,21.5700000000,22.0600000000,20.9000000000,20.9500000000,38316597,821370512.6900,2,3.891000,-5.969500
2026-03-24,21.3200000000,21.8200000000,20.9800000000,21.7000000000,38424631,825940901.2900,2,3.901900,3.580000
2026-03-25,21.6000000000,22.7000000000,21.5100000000,22.6200000000,49674122,1097797532.6000,2,5.044300,4.239600
2026-03-26,22.3300000000,22.3700000000,21.7100000000,21.7700000000,31199099,685701753.9600,2,3.168200,-3.757700
2026-03-27,21.4000000000,22.4000000000,21.4000000000,22.2000000000,30712391,679526998.8200,2,3.118800,1.975200
2026-03-30,22.2200000000,22.6400000000,22.1100000000,22.3200000000,26929445,602132568.5600,2,2.734600,0.540500
2026-03-31,22.2000000000,22.5800000000,21.8500000000,21.8600000000,26780208,594297902.7000,2,2.719500,-2.060900
2026-04-01,22.1800000000,22.2500000000,21.7200000000,21.8200000000,20359465,445606118.2000,2,2.067500,-0.183000
2026-04-02,21.7100000000,21.9300000000,21.3000000000,21.4200000000,19636877,422762541.8200,2,1.994100,-1.833200
2026-04-03,21.4200000000,21.5400000000,20.8400000000,20.8800000000,20153445,424032487.1800,2,2.046500,-2.521000
2026-04-07,20.8600000000,20.9900000000,20.6900000000,20.9500000000,14207988,296300299.1300,2,1.442800,0.335200
2026-04-08,21.2200000000,21.7000000000,21.2000000000,21.7000000000,24955960,536173358.9400,2,2.534200,3.580000
2026-04-09,21.5800000000,21.6000000000,21.2700000000,21.3200000000,17542167,375240513.7900,2,1.781400,-1.751200
2026-04-10,21.5400000000,21.8000000000,21.4800000000,21.4800000000,18139703,392297949.0900,2,1.842000,0.750500
2026-04-13,21.4100000000,22.2400000000,21.3100000000,22.1100000000,29380041,643149341.1600,2,2.983500,2.933000
2026-04-14,22.0900000000,22.2600000000,21.9100000000,22.2500000000,25902769,572640682.5500,2,2.630400,0.633200
