date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,8.52,8.55,8.34,8.41,7795120,65774697.6,2,1.1496,-2.4362
2026-03-03,8.41,8.47,8.2,8.21,9296920,77233209.8,2,1.3711,-2.3781
2026-03-04,8.2,8.21,8.08,8.12,6215713,50568090.63,2,0.9167,-1.0962
2026-03-05,8.17,8.24,8.13,8.19,3878020,31748679.01,2,0.5719,0.8621
2026-03-06,8.17,8.31,8.16,8.31,3970901,32786393.68,2,0.5856,1.4652
2026-03-09,8.21,8.29,8.15,8.24,3566640,29335662.6,2,0.526,-0.8424
2026-03-10,8.29,8.46,8.27,8.46,5105380,42679781.8,2,0.7529,2.6699
2026-03-11,8.44,8.53,8.38,8.48,5762600,48676977.8,2,0.8499,0.2364
2026-03-12,8.43,8.56,8.4,8.56,6392940,54336211.6,2,0.9428,0.9434
2026-03-13,8.51,8.57,8.44,8.44,4847884,41216763.76,2,0.715,-1.4019
2026-03-16,8.42,8.51,8.36,8.51,5834221,49195625.22,2,0.8604,0.8294
2026-03-17,8.51,8.54,8.44,8.52,4497460,38171437.4,2,0.6633,0.1175
2026-03-18,8.48,8.5,8.29,8.39,7510440,62874929.0,2,1.1076,-1.5258
2026-03-19,8.35,8.41,8.32,8.41,3552320,29713174.4,2,0.5239,0.2384
2026-03-20,8.39,8.42,8.14,8.14,6396441,52635112.37,2,0.9434,-3.2105
2026-03-23,8.07,8.07,7.63,7.75,9450613,73776954.34,2,1.3938,-4.7912
2026-03-24,7.83,7.86,7.67,7.86,3961281,30873525.78,2,0.5842,1.4194
2026-03-25,7.87,8.01,7.84,7.99,4107029,32658220.39,2,0.6057,1.6539
2026-03-26,7.97,8.02,7.85,7.9,3641260,28831128.2,2,0.537,-1.1264
2026-03-27,7.84,7.93,7.82,7.91,3943861,31070510.9,2,0.5816,0.1266
2026-03-30,7.8,7.97,7.78,7.95,3597800,28394648.0,2,0.5306,0.5057
2026-03-31,7.96,8.09,7.94,7.95,3242721,26006283.46,2,0.4782,0.0
2026-04-01,8.0,8.08,7.97,8.04,3151700,25309016.8,2,0.4648,1.1321
2026-04-02,8.05,8.05,7.93,7.98,2664720,21318266.4,2,0.393,-0.7463
2026-04-03,7.98,7.99,7.77,7.79,2861899,22399287.21,2,0.4221,-2.381
2026-04-07,7.79,7.9,7.79,7.85,2369971,18611088.75,2,0.3495,0.7702
2026-04-08,7.97,8.12,7.94,8.11,5088475,40987848.0,2,0.7505,3.3121
2026-04-09,8.1,8.1,7.99,8.01,2959045,23770143.7,2,0.4364,-1.233
2026-04-10,8.06,8.27,7.99,8.15,6686117,54483384.97,2,0.9861,1.7478
2026-04-13,8.0,8.06,7.9,7.96,5303036,42152834.05,2,0.7821,-2.3313
2026-04-14,7.97,8.01,7.89,7.96,2946821,23401078.94,2,0.4346,0.0
2026-04-15,8.0,8.03,7.93,8.01,2694161,21534446.0,2,0.3973,0.6281
2026-04-16,8.0,8.21,8.0,8.2,7374273,60096371.03,2,1.0876,2.372
2026-04-17,8.14,8.25,8.1,8.22,3325039,27186072.39,2,0.4904,0.2439
2026-04-20,8.15,8.32,8.15,8.27,4188096,34637003.12,2,0.6177,0.6083
2026-04-21,8.29,8.3,8.2,8.2,2592481,21366641.01,2,0.3823,-0.8464
2026-04-22,8.17,8.26,8.17,8.19,2865120,23526731.4,2,0.4225,-0.122
2026-04-23,8.25,8.3,8.17,8.2,4534695,37397172.06,2,0.6688,0.1221
2026-04-24,8.16,8.27,8.08,8.18,4612687,37724556.8,2,0.6803,-0.2439
2026-04-27,8.1800000000,8.2200000000,8.1000000000,8.1700000000,3746560,30559680.6000,2,0.552500,-0.122200
