date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,13.96,14.31,13.96,14.18,11824700,167532892.44,2,1.8416,0.3539
2026-03-03,14.12,14.31,13.97,14.03,8746055,123648921.97,2,1.3621,-1.0578
2026-03-04,13.94,14.08,13.6,13.67,8468992,116656919.09,2,1.319,-2.5659
2026-03-05,13.83,13.94,13.72,13.75,6030905,83454210.15,2,0.9393,0.5852
2026-03-06,13.76,14.13,13.73,14.11,7673220,107341269.1,2,1.1951,2.6182
2026-03-09,14.09,14.11,13.89,13.97,6454710,90333692.97,2,1.0053,-0.9922
2026-03-10,14.05,14.16,14.0,14.1,5896397,83068162.18,2,0.9183,0.9306
2026-03-11,14.09,14.45,13.93,14.35,11942889,169966624.79,2,1.86,1.773
2026-03-12,14.34,14.57,14.34,14.5,9422348,136191868.32,2,1.4675,1.0453
2026-03-13,14.49,14.68,14.45,14.5,9452119,137593190.12,2,1.4721,0.0
2026-03-16,14.47,14.5,14.18,14.22,9043957,129205715.26,2,1.4085,-1.931
2026-03-17,14.23,14.43,14.12,14.18,5778677,82524910.39,2,0.9,-0.2813
2026-03-18,14.19,14.22,14.03,14.13,4585170,64764216.0,2,0.7141,-0.3526
2026-03-19,14.03,14.12,13.89,13.95,5679678,79446565.5,2,0.8846,-1.2739
2026-03-20,13.93,14.08,13.7,13.71,6605130,91657693.5,2,1.0287,-1.7204
2026-03-23,13.51,13.58,12.96,13.08,11250341,148957064.0,2,1.7522,-4.5952
2026-03-24,13.25,13.45,13.13,13.45,6776600,90251223.0,2,1.0554,2.8287
2026-03-25,13.48,14.03,13.39,13.96,9043945,125192875.3,2,1.4085,3.7918
2026-03-26,13.89,13.98,13.7,13.85,5934300,82093865.0,2,0.9242,-0.788
2026-03-27,13.7,13.86,13.68,13.81,5310200,73113191.5,2,0.827,-0.2888
2026-03-30,13.63,13.74,13.42,13.71,4891768,66591864.13,2,0.7619,-0.7241
2026-03-31,13.73,13.82,13.6,13.62,4098161,56155828.1,2,0.6383,-0.6565
2026-04-01,13.75,13.83,13.7,13.77,4880390,67097097.8,2,0.7601,1.1013
2026-04-02,13.75,13.8,13.6,13.68,3084040,42266011.4,2,0.4803,-0.6536
2026-04-03,13.66,13.69,13.24,13.27,4941237,65984067.35,2,0.7696,-2.9971
2026-04-07,13.28,13.42,13.18,13.29,4067883,54043176.52,2,0.6335,0.1507
2026-04-08,13.53,13.73,13.44,13.7,5851560,79480231.5,2,0.9113,3.085
2026-04-09,13.62,13.64,13.48,13.49,3383083,45843477.8,2,0.5269,-1.5328
2026-04-10,13.58,13.73,13.54,13.63,3685710,50332206.2,2,0.574,1.0378
2026-04-13,13.55,13.61,13.48,13.57,2727498,36935276.86,2,0.4248,-0.4402
2026-04-14,13.7,13.79,13.55,13.75,5707540,78041537.4,2,0.8889,1.3265
2026-04-15,13.77,13.77,13.44,13.51,8804200,119194205.6,2,1.3712,-1.7455
2026-04-16,13.5,13.64,13.47,13.6,5745690,77908861.9,2,0.8949,0.6662
2026-04-17,13.62,13.74,13.62,13.7,5943260,81366743.5,2,0.9256,0.7353
2026-04-20,13.66,13.66,13.47,13.58,5182157,70216483.79,2,0.8071,-0.8759
2026-04-21,13.53,13.65,13.49,13.6,4343250,58994547.7,2,0.6764,0.1473
2026-04-22,13.58,13.65,13.47,13.65,6594350,89355993.9,2,1.027,0.3676
2026-04-23,14.13,14.47,14.12,14.39,24415098,349070523.83,2,3.8025,5.4212
2026-04-24,14.28,14.51,13.94,14.2,13862056,196248771.52,2,2.1589,-1.3204
2026-04-27,14.0900000000,14.2100000000,13.9800000000,14.0700000000,7312430,103053837.7000,2,1.138900,-0.915500
