date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,2.9500000000,2.9500000000,2.8200000000,2.8300000000,30387042,87827714.6300,2,2.893400,-2.749100
2026-03-03,2.9100000000,2.9700000000,2.8700000000,2.9300000000,43275680,127731290.8000,2,4.120600,3.533600
2026-03-04,2.9000000000,3.0500000000,2.7800000000,3.0100000000,34424144,101547813.9100,2,3.277800,2.730400
2026-03-05,3.0500000000,3.0700000000,2.9900000000,3.0400000000,21547800,65348623.4800,2,2.051700,0.996700
2026-03-06,3.0500000000,3.1900000000,3.0500000000,3.1900000000,26314800,83528888.6000,2,2.505600,4.934200
2026-03-09,3.2400000000,3.3500000000,3.1900000000,3.3500000000,22514345,73823061.1000,2,2.143800,5.015700
2026-03-10,3.4200000000,3.5200000000,3.2500000000,3.3600000000,70171878,239228693.6600,2,6.681600,0.298500
2026-03-11,3.3800000000,3.5300000000,3.3700000000,3.5300000000,27683755,96055330.9500,2,2.636000,5.059500
2026-03-12,3.6000000000,3.7100000000,3.5100000000,3.7100000000,76383015,278638595.5800,2,7.273100,5.099200
2026-03-13,3.7100000000,3.8400000000,3.6100000000,3.7100000000,56329495,208631850.3100,2,5.363600,0.000000
2026-03-16,3.7000000000,3.7900000000,3.5200000000,3.5600000000,41118707,149430541.6000,2,3.915200,-4.043100
2026-03-17,3.6000000000,3.7300000000,3.5200000000,3.5900000000,30497757,110711026.0300,2,2.903900,0.842700
2026-03-18,3.5100000000,3.5400000000,3.4100000000,3.4200000000,28735257,98736756.4200,2,2.736100,-4.735400
2026-03-19,3.4300000000,3.4700000000,3.3200000000,3.3500000000,23867500,80834067.6300,2,2.272600,-2.046800
2026-03-20,3.3400000000,3.4100000000,3.1800000000,3.1800000000,30183527,98636418.2100,2,2.874000,-5.074600
2026-03-23,3.1800000000,3.3200000000,3.1000000000,3.1900000000,38242940,123340675.0200,2,3.641400,0.314500
2026-03-24,3.2400000000,3.3500000000,3.1800000000,3.3500000000,25913445,85739319.9000,2,2.467400,5.015700
2026-03-25,3.4700000000,3.5200000000,3.4300000000,3.5200000000,8215855,28682210.6000,2,0.782300,5.074600
2026-03-26,3.7000000000,3.7000000000,3.5200000000,3.6900000000,48533060,175802384.8000,2,4.621200,4.829500
2026-03-27,3.6500000000,3.6500000000,3.5300000000,3.6200000000,26684046,95958785.5200,2,2.540800,-1.897000
2026-03-30,3.5400000000,3.6900000000,3.4600000000,3.6100000000,24498643,87816192.8400,2,2.332700,-0.276200
2026-03-31,3.7900000000,3.7900000000,3.7900000000,3.7900000000,6130310,23233874.9000,2,0.583700,4.986100
2026-04-01,3.9800000000,3.9800000000,3.9800000000,3.9800000000,1068275,4251734.5000,2,0.101700,5.013200
2026-04-02,4.1700000000,4.1800000000,3.8500000000,4.1500000000,77016898,314728261.4100,2,7.333400,4.271400
2026-04-03,4.1200000000,4.1600000000,3.9500000000,3.9900000000,39746535,160961666.6000,2,3.784600,-3.855400
2026-04-07,4.0800000000,4.1900000000,4.0300000000,4.1900000000,11100242,45895226.7200,2,1.056900,5.012500
2026-04-08,4.4000000000,4.4000000000,4.4000000000,4.4000000000,2194000,9653600.0000,2,0.208900,5.011900
2026-04-09,4.6200000000,4.6200000000,4.6200000000,4.6200000000,1743900,8056818.0000,2,0.166100,5.000000
2026-04-10,4.7500000000,4.8500000000,4.6200000000,4.8500000000,77713979,373086831.3200,2,7.399800,4.978400
2026-04-13,5.0300000000,5.0900000000,4.9300000000,5.0900000000,12213142,61603112.1800,2,1.162900,4.948500
2026-04-14,5.3400000000,5.3400000000,4.8400000000,4.9700000000,107200012,556562450.1800,2,10.207400,-2.357600
