date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,18.1600000000,18.2400000000,17.5900000000,17.7700000000,39323410,702203080.4000,2,2.490600,-3.266200
2026-03-03,17.7600000000,17.9700000000,16.9900000000,17.0100000000,38579119,670189330.8300,2,2.443400,-4.276900
2026-03-04,16.7000000000,17.0800000000,16.6000000000,16.7500000000,26129002,439762771.3000,2,1.654900,-1.528500
2026-03-05,17.0600000000,17.1300000000,16.7200000000,16.8800000000,29041833,491694301.6300,2,1.839400,0.776100
2026-03-06,16.7800000000,17.5000000000,16.6900000000,17.2700000000,32310164,558612354.8600,2,2.046400,2.310400
2026-03-09,17.0000000000,17.2200000000,16.8100000000,17.1900000000,26952770,458220557.4600,2,1.707100,-0.463200
2026-03-10,17.3300000000,17.5200000000,17.2400000000,17.3800000000,20186211,350634919.8300,2,1.278500,1.105300
2026-03-11,17.5000000000,17.7000000000,17.2400000000,17.3900000000,32680090,570773926.9900,2,2.069800,0.057500
2026-03-12,17.2900000000,17.3300000000,17.0100000000,17.1300000000,26599076,455587998.9900,2,1.684700,-1.495100
2026-03-13,17.0600000000,18.0000000000,16.9600000000,17.6700000000,56324524,988920168.8800,2,3.567400,3.152400
2026-03-16,17.7900000000,18.5200000000,17.5400000000,18.4100000000,77552795,1406318187.8200,2,4.911900,4.187900
2026-03-17,18.1300000000,18.3300000000,17.8100000000,17.8300000000,45246032,815576631.6800,2,2.865700,-3.150500
2026-03-18,17.8500000000,18.2000000000,17.6000000000,18.1700000000,33826857,606755610.3800,2,2.142500,1.906900
2026-03-19,17.9700000000,17.9700000000,17.2500000000,17.3000000000,36282132,637779754.6400,2,2.298000,-4.788100
2026-03-20,17.3800000000,17.4800000000,16.7300000000,16.7600000000,33377532,570052695.0700,2,2.114000,-3.121400
2026-03-23,16.4500000000,16.4600000000,15.4000000000,15.5200000000,50624417,801443643.4600,2,3.206300,-7.398600
2026-03-24,15.7500000000,15.9000000000,15.4500000000,15.8800000000,30710673,481596936.6500,2,1.945100,2.319600
2026-03-25,16.3000000000,16.5000000000,16.0400000000,16.1200000000,28789969,466930172.0400,2,1.823400,1.511300
2026-03-26,16.1400000000,16.1800000000,15.6000000000,15.6700000000,22418400,355464529.6400,2,1.419900,-2.791600
2026-03-27,15.4500000000,16.3300000000,15.4000000000,16.2400000000,31008887,497584363.7100,2,1.964000,3.637500
2026-03-30,16.0900000000,16.4500000000,16.0100000000,16.3800000000,22122825,360452491.0400,2,1.401200,0.862100
2026-03-31,16.3800000000,16.6600000000,16.1400000000,16.2000000000,21485043,352028771.9600,2,1.360700,-1.098900
2026-04-01,16.4200000000,16.8500000000,16.2700000000,16.8500000000,30631600,510327134.4700,2,1.940000,4.012300
2026-04-02,16.8200000000,16.9000000000,16.5500000000,16.6600000000,24646800,412123815.8300,2,1.561000,-1.127600
2026-04-03,16.5400000000,16.6000000000,16.1400000000,16.1400000000,21130887,343917077.2600,2,1.338300,-3.121200
2026-04-07,16.2200000000,16.4800000000,16.0900000000,16.1600000000,18509693,300585303.3900,2,1.172300,0.123900
2026-04-08,16.4600000000,16.7500000000,16.4600000000,16.7400000000,27217833,452707823.3100,2,1.723800,3.589100
2026-04-09,16.6000000000,16.7400000000,16.1600000000,16.1900000000,25557576,418232270.0100,2,1.618700,-3.285500
2026-04-10,16.4500000000,16.7500000000,16.3500000000,16.4500000000,26099450,430799778.8200,2,1.653000,1.605900
2026-04-13,16.3000000000,16.4100000000,16.2600000000,16.3100000000,16925471,276595449.2500,2,1.072000,-0.851100
2026-04-14,16.4500000000,16.6900000000,16.3500000000,16.6700000000,24490212,404717403.0200,2,1.551100,2.207200
