date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,35.43,36.25,35.2,35.75,4380844,156512585.12,2,0.5394,-0.028
2026-03-03,35.27,36.13,34.6,34.76,5538120,194981056.68,2,0.6819,-2.7692
2026-03-04,34.29,34.99,33.42,33.5,6820192,230832885.74,2,0.8398,-3.6249
2026-03-05,33.97,33.99,33.21,33.33,5144355,172154843.22,2,0.6334,-0.5075
2026-03-06,33.33,33.96,33.27,33.71,4723371,159288651.04,2,0.5816,1.1401
2026-03-09,33.33,33.35,32.4,33.0,6412725,210443352.18,2,0.7896,-2.1062
2026-03-10,33.26,34.15,32.91,34.0,4957448,166710428.66,2,0.6104,3.0303
2026-03-11,34.02,34.99,34.0,34.68,4145568,143495373.07,2,0.5104,2.0
2026-03-12,34.5,34.93,34.01,34.85,2908876,100074395.5,2,0.3582,0.4902
2026-03-13,34.31,35.18,33.92,33.97,4143763,143017929.45,2,0.5102,-2.5251
2026-03-16,33.72,34.84,33.66,34.46,5517646,189188569.42,2,0.6794,1.4424
2026-03-17,34.23,34.58,33.73,34.0,6030645,205426332.09,2,0.7425,-1.3349
2026-03-18,34.22,34.76,33.85,34.47,4817895,165356214.32,2,0.5932,1.3824
2026-03-19,33.81,34.38,33.76,33.89,3764390,128086212.94,2,0.4635,-1.6826
2026-03-20,34.03,35.69,33.97,34.85,7839142,274987255.44,2,0.9652,2.8327
2026-03-23,34.86,34.96,32.65,32.85,5094303,170652222.91,2,0.6272,-5.7389
2026-03-24,33.5,33.98,32.85,33.8,3857997,129457746.28,2,0.475,2.8919
2026-03-25,33.56,34.15,33.39,33.8,3752012,126434280.81,2,0.462,0.0
2026-03-26,33.69,34.13,33.5,33.65,2706332,91470346.44,2,0.3332,-0.4438
2026-03-27,33.49,34.05,33.28,33.62,3686895,124161184.45,2,0.454,-0.0892
2026-03-30,33.18,34.55,32.47,34.15,6737292,227828345.79,2,0.8295,1.5764
2026-03-31,34.29,34.84,33.33,33.4,3120775,105520706.95,2,0.3843,-2.1962
2026-04-01,33.7,34.11,33.23,33.75,4408329,148688608.12,2,0.5428,1.0479
2026-04-02,33.92,34.07,32.94,34.0,4698240,157768022.9,2,0.5785,0.7407
2026-04-03,33.62,34.05,33.5,33.62,2269150,76593807.7,2,0.2794,-1.1176
2026-04-07,33.62,34.02,33.08,33.63,3946174,131914705.07,2,0.4859,0.0297
2026-04-08,33.99,34.35,33.45,34.0,6392296,216160437.53,2,0.7871,1.1002
2026-04-09,33.64,33.84,32.94,33.26,5196612,172900641.92,2,0.6398,-2.1765
2026-04-10,33.25,33.35,32.66,32.88,5757349,189702280.8,2,0.7089,-1.1425
2026-04-13,32.88,32.88,29.94,30.76,13554653,418061074.03,2,1.669,-6.4477
2026-04-14,30.5,31.56,29.79,30.67,8190584,248110096.81,2,1.0085,-0.2926
2026-04-15,30.7,31.15,30.39,30.64,6011100,185262379.0,2,0.7401,-0.0978
2026-04-16,30.99,31.29,30.4,30.61,6621770,204351006.6,2,0.8153,-0.0979
2026-04-17,30.8600000000,31.4600000000,30.4700000000,31.3500000000,5948750,184955570.4000,2,0.732500,2.417500
