date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,57.0000000000,57.9000000000,53.8000000000,56.9000000000,12220113,686375863.3400,2,23.411600,-1.896600
2026-03-03,56.5100000000,57.5900000000,51.7900000000,52.0100000000,9453277,506729437.2100,2,18.110900,-8.594000
2026-03-04,52.0100000000,56.1100000000,52.0100000000,53.6400000000,7285372,393866032.3000,2,13.957500,3.134000
2026-03-05,55.6000000000,56.3000000000,53.0400000000,54.3500000000,7443829,406134915.1500,2,14.261100,1.323600
2026-03-06,54.5000000000,59.8000000000,54.0300000000,55.9200000000,9856639,560406841.6000,2,18.883600,2.888700
2026-03-09,54.0000000000,60.6400000000,51.4500000000,59.2000000000,14330658,794421514.1900,2,27.455100,5.865500
2026-03-10,61.5800000000,66.8800000000,59.2300000000,64.8200000000,13971078,878620717.6300,2,26.766200,9.493200
2026-03-11,63.9800000000,66.8400000000,61.7900000000,63.6000000000,10989112,704803170.4100,2,21.053300,-1.882100
2026-03-12,62.9600000000,62.9600000000,59.0000000000,59.4500000000,6771087,409270317.8000,2,12.972200,-6.525200
2026-03-13,58.7800000000,59.7300000000,56.0100000000,57.3000000000,5879424,339590294.6500,2,11.264000,-3.616500
2026-03-16,57.3000000000,59.7700000000,55.4100000000,57.2000000000,6082600,348844940.0000,2,11.653200,-0.174500
2026-03-17,57.0000000000,57.4000000000,53.7200000000,53.8300000000,4904258,269664155.7000,2,9.395700,-5.891600
2026-03-18,54.2400000000,56.8700000000,54.2400000000,54.9100000000,3947730,219199095.7000,2,7.563200,2.006300
2026-03-19,54.0000000000,54.8500000000,52.7000000000,53.1500000000,3276700,175410129.0000,2,6.277600,-3.205200
2026-03-20,53.2100000000,53.9900000000,50.1800000000,50.3000000000,4308380,222199687.4000,2,8.254100,-5.362200
2026-03-23,48.6000000000,49.8700000000,46.0900000000,46.4000000000,5311502,252898323.3900,2,10.175900,-7.753500
2026-03-24,47.7700000000,48.5900000000,46.6800000000,47.8000000000,3769100,179355252.4000,2,7.221000,3.017200
2026-03-25,48.4800000000,50.5000000000,48.2800000000,49.3100000000,4099157,203252686.1500,2,7.853300,3.159000
2026-03-26,49.2900000000,50.4700000000,48.5200000000,48.8700000000,3276810,161794620.9500,2,6.277800,-0.892300
2026-03-27,48.3900000000,51.8400000000,48.0000000000,50.8500000000,4053631,203140435.2600,2,7.766100,4.051600
2026-03-30,49.2200000000,52.6600000000,49.0100000000,50.5000000000,4469537,229153606.8700,2,8.562900,-0.688300
2026-03-31,50.5200000000,53.2900000000,49.8100000000,51.4300000000,5607091,289380497.7800,2,10.742200,1.841600
2026-04-01,53.3500000000,53.7500000000,51.2100000000,51.9500000000,4721324,247197930.0800,2,9.045200,1.011100
2026-04-02,51.4100000000,52.3000000000,48.7000000000,49.0500000000,5112763,253526832.4300,2,9.795200,-5.582300
2026-04-03,48.9900000000,49.5800000000,47.2300000000,47.8600000000,3094045,149182327.8300,2,5.927700,-2.426100
2026-04-07,47.8600000000,49.6500000000,47.3200000000,47.6500000000,2950343,143019420.5200,2,5.652400,-0.438800
2026-04-08,48.5900000000,54.8500000000,48.5900000000,53.4000000000,5942096,310933251.8000,2,11.384000,12.067200
2026-04-09,52.5700000000,55.5400000000,52.0300000000,54.9000000000,6170733,334156468.1400,2,11.822100,2.809000
2026-04-10,55.5000000000,58.5000000000,54.5800000000,57.0000000000,6270375,357938242.5000,2,12.013000,3.825100
2026-04-13,59.4200000000,61.8800000000,58.4800000000,59.2000000000,8739674,523464046.6000,2,16.743700,3.859600
2026-04-14,60.0000000000,66.6600000000,59.2000000000,63.0300000000,8800243,558813031.8800,2,16.859800,6.469600
