date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,45.01,45.29,43.26,44.94,3838400,170507929.0,2,5.078,-1.1439
2026-03-03,44.42,44.79,40.25,40.57,4975511,207441697.79,2,6.5823,-9.7241
2026-03-04,40.68,42.9,40.28,41.98,6162408,260107044.96,2,8.1525,3.4755
2026-03-05,43.0,43.69,41.48,41.98,3566400,151622299.0,2,4.7181,0.0
2026-03-06,42.25,42.62,41.6,41.7,2094200,88112953.0,2,2.7705,-0.667
2026-03-09,41.1,42.36,40.4,42.06,3824600,157934098.0,2,5.0597,0.8633
2026-03-10,42.31,43.45,41.66,42.29,2452900,104185317.0,2,3.245,0.5468
2026-03-11,42.56,43.41,40.1,40.84,4830300,200361729.0,2,6.3902,-3.4287
2026-03-12,40.73,40.97,39.58,39.85,2900100,116638246.0,2,3.8367,-2.4241
2026-03-13,39.5,40.35,39.05,39.21,2059700,81574608.0,2,2.7249,-1.606
2026-03-16,39.63,39.63,38.6,39.16,2187300,85526766.0,2,2.8937,-0.1275
2026-03-17,39.18,39.6,38.14,38.33,1749800,67741870.0,2,2.3149,-2.1195
2026-03-18,38.66,38.88,38.06,38.64,1390900,53470432.0,2,1.8401,0.8088
2026-03-19,38.07,38.51,36.77,37.03,2163060,80828657.0,2,2.8616,-4.1667
2026-03-20,37.4,37.65,35.8,35.91,1923800,70200015.0,2,2.5451,-3.0246
2026-03-23,35.25,35.76,33.28,33.52,3111600,107434228.0,2,4.1165,-6.6555
2026-03-24,34.31,35.88,34.07,35.57,3615300,126104544.0,2,4.7828,6.1158
2026-03-25,35.58,37.28,35.58,36.51,2645900,96755807.0,2,3.5004,2.6427
2026-03-26,36.41,36.87,35.1,35.33,1733800,61865127.0,2,2.2937,-3.232
2026-03-27,34.91,36.47,34.73,36.15,2078800,74278925.0,2,2.7501,2.321
2026-03-30,36.15,36.63,35.28,36.4,1974300,70945088.0,2,2.6119,0.6916
2026-03-31,36.36,36.85,35.55,35.85,1395900,50374994.0,2,1.8467,-1.511
2026-04-01,36.51,37.05,36.12,36.52,1415700,51554804.0,2,1.8729,1.8689
2026-04-02,36.16,36.5,35.09,35.6,1277508,45638656.88,2,1.69,-2.5192
2026-04-03,35.6,35.99,34.45,34.82,1101900,38441736.0,2,1.4577,-2.191
2026-04-07,35.83,35.83,34.52,35.3,1581900,55827646.0,2,2.0927,1.3785
2026-04-08,36.51,37.33,35.6,37.31,1899200,69866494.0,2,2.5124,5.6941
2026-04-09,36.86,37.3,36.06,36.29,1439400,52507019.0,2,1.9041,-2.7339
2026-04-10,36.66,37.23,36.49,36.77,1346400,49725801.0,2,1.7811,1.3227
2026-04-13,36.1,36.8,35.81,36.04,1363500,49243206.0,2,1.8037,-1.9853
2026-04-14,36.42,36.68,35.73,36.66,1409700,50902501.0,2,1.8649,1.7203
2026-04-15,36.64,37.3,36.12,36.22,1507300,55266945.0,2,1.994,-1.2002
2026-04-16,36.56,37.37,35.65,37.26,1634300,59941080.0,2,2.162,2.8713
2026-04-17,37.35,37.35,36.21,36.97,1646500,60400134.51,2,2.1781,-0.7783
2026-04-20,37.0,37.26,36.5,37.0,1607300,59382763.0,2,2.1263,0.0811
2026-04-21,36.98,37.06,36.01,36.37,1829503,66410894.29,2,2.4202,-1.7027
2026-04-22,36.32,37.3,35.5,36.96,2266500,82525283.0,2,2.9983,1.6222
2026-04-23,36.9,36.98,36.01,36.3,1840900,66913857.0,2,2.4353,-1.7857
2026-04-24,36.0500000000,36.8500000000,35.8000000000,36.2100000000,1651103,59978294.2300,2,2.184200,-0.247900
