date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,29.0,29.17,27.68,27.73,6988236,197274431.72,2,1.6,-5.3907
2026-03-03,27.75,28.09,26.8,26.93,4044262,110405451.42,2,0.9259,-2.885
2026-03-04,26.85,27.1,26.57,26.67,2361900,63246282.0,2,0.5408,-0.9655
2026-03-05,27.03,27.11,26.68,26.82,2002400,53662329.0,2,0.4585,0.5624
2026-03-06,26.79,27.34,26.61,27.21,1502736,40694546.48,2,0.3441,1.4541
2026-03-09,27.02,27.02,26.29,26.67,2102700,55854901.0,2,0.4814,-1.9846
2026-03-10,26.95,27.25,26.91,27.23,1853300,50197671.64,2,0.4243,2.0997
2026-03-11,27.28,27.35,27.12,27.18,1508500,41024276.0,2,0.3454,-0.1836
2026-03-12,27.22,27.22,26.78,27.0,1557400,41994332.0,2,0.3566,-0.6623
2026-03-13,26.97,27.07,26.77,26.87,1260200,33963290.0,2,0.2885,-0.4815
2026-03-16,26.87,26.94,26.51,26.88,1774926,47362364.94,2,0.4064,0.0372
2026-03-17,27.09,27.12,26.51,26.6,1375110,36879037.45,2,0.3148,-1.0417
2026-03-18,26.7,26.79,26.27,26.53,1673400,44205511.0,2,0.3831,-0.2632
2026-03-19,26.5,26.5,25.85,26.0,1887500,49246311.0,2,0.4321,-1.9977
2026-03-20,25.98,26.2,25.2,25.22,2271170,57906919.0,2,0.52,-3.0
2026-03-23,24.9,25.81,24.57,24.77,3155900,79449477.0,2,0.7225,-1.7843
2026-03-24,25.28,25.5,24.38,24.89,1765401,43645108.78,2,0.4042,0.4845
2026-03-25,24.94,25.29,24.94,25.01,1293770,32464416.4,2,0.2962,0.4821
2026-03-26,25.04,25.28,24.53,24.62,1578825,39334843.0,2,0.3615,-1.5594
2026-03-27,24.38,25.2,24.38,25.04,1664725,41480846.0,2,0.3811,1.7059
2026-03-30,24.81,26.5,24.81,26.15,4698212,121867525.62,2,1.0757,4.4329
2026-03-31,26.1,26.1,25.33,25.36,2232762,57320338.98,2,0.5112,-3.021
2026-04-01,25.72,25.75,25.35,25.56,1508500,38550947.0,2,0.3454,0.7886
2026-04-02,25.55,25.69,25.36,25.47,1254300,31984808.0,2,0.2872,-0.3521
2026-04-03,25.47,25.54,25.01,25.23,1876400,47367037.0,2,0.4296,-0.9423
2026-04-07,25.25,26.2,25.2,26.1,2885700,74766132.0,2,0.6607,3.4483
2026-04-08,26.36,27.16,26.28,26.92,3501500,93485039.0,2,0.8017,3.1418
2026-04-09,26.71,26.85,26.36,26.42,2260400,60075428.0,2,0.5175,-1.8574
2026-04-10,26.44,26.81,26.44,26.54,1578500,42092692.0,2,0.3614,0.4542
2026-04-13,26.51,26.76,26.35,26.62,1222100,32484758.0,2,0.2798,0.3014
2026-04-14,26.63,26.8,26.17,26.38,1842500,48553610.0,2,0.4218,-0.9016
2026-04-15,26.5,26.58,26.15,26.21,1717184,45275023.76,2,0.3701,-0.6444
2026-04-16,26.22,26.48,26.15,26.26,1609140,42240946.2,2,0.3468,0.1908
2026-04-17,26.24,26.5,25.95,26.31,1825684,47861116.76,2,0.3934,0.1904
2026-04-20,26.3,26.68,26.21,26.36,2159822,57114745.32,2,0.4654,0.19
2026-04-21,26.37,26.4,26.1,26.28,1347165,35320323.14,2,0.2903,-0.3035
2026-04-22,26.26,26.77,26.11,26.48,2078986,54953987.52,2,0.448,0.761
2026-04-23,26.48,26.58,26.2,26.26,2092800,55130903.0,2,0.451,-0.8308
2026-04-24,25.0,25.0,23.63,23.82,7946901,190493317.09,2,1.7125,-9.2917
2026-04-27,23.8100000000,23.8900000000,23.3800000000,23.7500000000,2683439,63334846.3700,2,0.578300,-0.293900
