date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,4.67,4.67,4.67,4.67,6845919,31970441.73,2,0.1075,4.9438
2026-03-03,4.9,4.9,4.9,4.9,4421534,21665516.6,2,0.0695,4.9251
2026-03-04,5.15,5.15,4.66,4.82,136394910,668052171.88,2,2.1425,-1.6327
2026-03-05,4.82,4.95,4.58,4.8,93687259,443549825.88,2,1.4716,-0.4149
2026-03-06,4.69,4.85,4.64,4.83,41483947,197630346.66,2,0.6516,0.625
2026-03-09,5.07,5.07,4.95,4.99,111846405,564585057.73,2,1.7569,3.3126
2026-03-10,4.74,4.86,4.74,4.75,70229609,334884018.54,2,1.1032,-4.8096
2026-03-11,4.8,4.98,4.75,4.92,47034563,228663468.08,2,0.7388,3.5789
2026-03-12,5.01,5.04,4.89,4.95,36094107,179045463.92,2,0.567,0.6098
2026-03-13,4.96,5.07,4.95,4.97,31689316,158059490.36,2,0.4978,0.404
2026-03-16,5.0,5.1,4.98,5.09,32073784,162031488.4,2,0.5038,2.4145
2026-03-17,5.0,5.29,4.99,5.2,44281466,226855818.28,2,0.6956,2.1611
2026-03-18,5.11,5.46,5.1,5.37,61773040,328456033.45,2,0.9703,3.2692
2026-03-19,5.46,5.64,5.41,5.64,69684152,391066212.31,2,1.0946,5.0279
2026-03-20,5.53,5.92,5.47,5.88,91343081,525868764.46,2,1.4348,4.2553
2026-03-23,6.01,6.16,5.68,6.16,91451531,552793145.65,2,1.4365,4.7619
2026-03-24,5.88,6.16,5.85,5.85,99135755,590743599.58,2,1.5572,-5.0325
2026-03-25,5.58,5.68,5.56,5.56,52761744,294369597.12,2,0.8288,-4.9573
2026-03-26,5.66,5.8,5.63,5.64,63649170,363631145.6,2,0.9998,1.4388
2026-03-27,5.71,5.76,5.36,5.38,65901357,359457234.91,2,1.0352,-4.6099
2026-03-30,5.55,5.59,5.37,5.38,43277344,236778363.78,2,0.6798,0.0
2026-03-31,5.4,5.43,5.23,5.26,41004356,218524382.44,2,0.6441,-2.2305
2026-04-01,5.16,5.34,5.13,5.19,39995557,209175477.76,2,0.6283,-1.3308
2026-04-02,5.22,5.44,5.22,5.37,41393163,220373450.49,2,0.6502,3.4682
2026-04-03,5.38,5.5,5.26,5.44,36487220,195854545.8,2,0.5731,1.3035
2026-04-07,5.42,5.59,5.4,5.52,31805318,174522212.8,2,0.4996,1.4706
2026-04-08,5.24,5.27,5.24,5.24,46065482,241467223.68,2,0.7236,-5.0725
2026-04-09,5.28,5.36,5.23,5.29,27907924,147827256.72,2,0.4384,0.9542
2026-04-10,5.38,5.54,5.32,5.51,29031155,158465191.38,2,0.456,4.1588
2026-04-13,5.78,5.78,5.55,5.7,38852197,220896698.26,2,0.6103,3.4483
2026-04-14,5.6,5.76,5.57,5.71,25584900,145403483.4,2,0.4019,0.1754
2026-04-15,5.6,5.91,5.6,5.82,30024111,173371447.94,2,0.4716,1.9264
2026-04-16,5.8,5.93,5.8,5.84,26149148,153044616.16,2,0.4108,0.3436
2026-04-17,5.87,5.89,5.81,5.86,18135104,105957714.36,2,0.2849,0.3425
2026-04-20,5.92,5.92,5.82,5.87,23820404,139370053.6,2,0.3742,0.1706
2026-04-21,5.85,5.88,5.7,5.86,25543014,148611879.1,2,0.4012,-0.1704
2026-04-22,5.87,6.13,5.87,6.12,42123572,253795027.38,2,0.6617,4.4369
2026-04-23,6.19,6.41,5.81,5.91,93932325,574647103.49,2,1.4755,-3.4314
2026-04-24,6.0,6.01,5.61,5.61,76047800,433555108.2,2,1.1946,-5.0761
2026-04-27,5.58,5.67,5.39,5.57,43601897,242241463.96,2,0.6849,-0.713
2026-04-28,5.57,5.81,5.57,5.81,40026720,228535533.59,2,0.6287,4.3088
2026-04-29,5.8600000000,6.0200000000,5.8000000000,5.9600000000,38692378,228839453.2000,2,0.607800,2.581800
