date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,16.4800,16.8200,16.0900,16.1600,5730700,93529589.0000,3,3.899000,-3.407100
2026-03-03,16.2900,16.4800,15.3100,15.4500,6951000,109692420.0000,3,4.729300,-4.393600
2026-03-04,15.3500,15.3500,14.8600,15.0000,6210500,93504906.0000,3,4.225400,-2.912600
2026-03-05,15.2000,15.4900,15.0200,15.1100,5217000,79783650.0000,3,3.549500,0.733300
2026-03-06,15.0100,16.0000,14.9800,15.7300,5777800,90209891.0000,3,3.931100,4.103200
2026-03-09,15.5000,15.7100,15.1700,15.5100,5474200,84244820.0000,3,3.724500,-1.398600
2026-03-10,15.7700,16.2800,15.6100,16.0100,5672800,90718676.0000,3,3.859600,3.223700
2026-03-11,15.9700,16.5900,15.9000,15.9100,7373000,120016579.0000,3,5.016400,-0.624600
2026-03-12,15.9200,16.0000,15.3200,15.5100,5635300,87661067.0000,3,3.834100,-2.514100
2026-03-13,15.5500,15.7700,15.3200,15.3800,4003600,62099909.0000,3,2.723900,-0.838200
2026-03-16,15.3800,16.6600,15.3800,16.1000,10053000,162373373.0000,3,6.839800,4.681400
2026-03-17,16.2900,16.3400,15.1800,15.2000,6640500,103773029.0000,3,4.518000,-5.590100
2026-03-18,15.3300,15.5400,15.1300,15.4700,4106900,63065067.0000,3,2.794200,1.776300
2026-03-19,15.3000,15.3200,15.0000,15.0300,4267200,64651983.0000,3,2.903300,-2.844200
2026-03-20,15.0300,15.4000,14.7700,14.8000,5401800,81367288.0000,3,3.675200,-1.530300
2026-03-23,14.5400,14.5400,13.3600,13.5200,7776015,108419750.6500,3,5.290600,-8.648600
2026-03-24,13.8200,14.3800,13.5500,14.3600,7496784,104754640.2000,3,5.100600,6.213000
2026-03-25,14.3600,15.2900,14.2200,15.2100,8068400,120711882.0000,3,5.489500,5.919200
2026-03-26,15.3800,15.9800,14.5500,14.5600,9038100,136325479.0000,3,6.149300,-4.273500
2026-03-27,14.4800,14.8000,14.2400,14.7300,5456400,79776003.0000,3,3.712400,1.167600
2026-03-30,14.7000,16.0500,14.6100,15.8300,15862600,245861413.0000,3,10.792500,7.467800
2026-03-31,15.8500,16.5800,15.7000,16.1000,17314900,278688247.0000,3,11.780600,1.705600
2026-04-01,16.1000,16.1000,14.6000,14.9100,16775200,252521842.0000,3,11.413400,-7.391300
2026-04-02,14.8900,15.6400,14.6600,14.6700,11993826,179697483.9800,3,8.160300,-1.609700
2026-04-03,14.9600,15.0500,14.0100,14.0600,8783300,126018417.9200,3,5.975900,-4.158100
2026-04-07,14.0800,15.2200,13.9300,15.1000,14882300,219851551.0000,3,10.125500,7.396900
2026-04-08,15.0400,15.6400,14.8000,15.4500,17447300,264682642.0000,3,11.870700,2.317900
2026-04-09,15.3000,15.4400,14.9100,14.9500,7844200,118711353.0000,3,5.337000,-3.236200
2026-04-10,15.1700,15.3000,14.6600,14.9400,7913900,117735906.2000,3,5.384400,-0.066900
2026-04-13,14.9400,15.3000,14.8000,15.0600,6719200,101025207.0000,3,4.571600,0.803200
2026-04-14,15.2400,15.5800,14.9500,15.5600,10837100,165172445.0000,3,7.373300,3.320100
