date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,56.0000000000,56.0000000000,51.9000000000,52.5600000000,4117096,220307559.7500,2,5.615600,-7.611200
2026-03-03,52.5600000000,53.5000000000,49.0000000000,49.7000000000,2604590,132623933.7900,2,3.552600,-5.441400
2026-03-04,49.5200000000,50.5600000000,48.0800000000,49.5200000000,2416160,119879205.4400,2,3.295500,-0.362200
2026-03-05,51.0200000000,51.1900000000,49.9600000000,50.4700000000,1832828,92589942.4100,2,2.499900,1.918400
2026-03-06,50.2000000000,52.9800000000,50.1000000000,51.9000000000,2645994,137510645.7500,2,3.609000,2.833400
2026-03-09,49.3000000000,51.6300000000,49.0000000000,51.1700000000,2294171,115381808.5200,2,3.129200,-1.406600
2026-03-10,52.0000000000,52.7900000000,51.2900000000,52.2000000000,1887880,98277898.7800,2,2.575000,2.012900
2026-03-11,52.2200000000,52.9700000000,50.6900000000,50.9000000000,2281051,116964692.9400,2,3.111300,-2.490400
2026-03-12,50.8100000000,55.4500000000,50.7500000000,53.7100000000,4731782,250429569.8200,2,6.454000,5.520600
2026-03-13,53.2400000000,53.5000000000,51.8000000000,51.8600000000,2486445,130152876.0200,2,3.391400,-3.444400
2026-03-16,51.9800000000,52.6300000000,51.4000000000,52.4000000000,1616074,84243791.7500,2,2.204300,1.041300
2026-03-17,52.6900000000,54.7000000000,52.0800000000,52.6200000000,2505125,134627816.9500,2,3.416900,0.419800
2026-03-18,52.6500000000,54.3800000000,52.1800000000,54.1300000000,1617246,86921273.9000,2,2.205900,2.869600
2026-03-19,53.5000000000,54.0700000000,51.8000000000,53.7000000000,2092418,111087761.2900,2,2.854000,-0.794400
2026-03-20,53.7000000000,54.6500000000,52.8000000000,53.1000000000,1770314,95156369.2200,2,2.414600,-1.117300
2026-03-23,52.4900000000,52.4900000000,47.8000000000,48.2000000000,1980993,98821492.3800,2,2.702000,-9.227900
2026-03-24,49.1100000000,50.9600000000,48.9900000000,50.7600000000,1717318,85797129.6900,2,2.342400,5.311200
2026-03-25,51.5800000000,52.7100000000,51.0000000000,51.6900000000,1625447,84211864.8500,2,2.217000,1.832200
2026-03-26,51.8800000000,53.1800000000,50.8800000000,51.2000000000,1495320,77613039.6600,2,2.039600,-0.948000
2026-03-27,51.3100000000,53.5000000000,50.2300000000,52.4500000000,1326884,69412314.6600,2,1.809800,2.441400
2026-03-30,51.9300000000,53.3100000000,51.2000000000,52.1000000000,982530,51419876.8400,2,1.340100,-0.667300
2026-03-31,52.1000000000,53.5500000000,51.7500000000,51.8000000000,1520013,79877728.1400,2,2.073200,-0.575800
2026-04-01,52.5000000000,53.1800000000,51.8500000000,52.3400000000,796409,41673984.2000,2,1.086300,1.042500
2026-04-02,51.7600000000,52.2300000000,49.5000000000,49.6800000000,1166653,58799368.9800,2,1.591300,-5.082200
2026-04-03,51.0600000000,51.5000000000,48.5000000000,48.5000000000,1077782,53334203.1600,2,1.470100,-2.375200
2026-04-07,48.0700000000,48.9100000000,47.6300000000,47.8000000000,838149,40352863.2500,2,1.143200,-1.443300
2026-04-08,48.8200000000,51.3300000000,48.8200000000,51.1700000000,1520181,76455736.8100,2,2.073500,7.050200
2026-04-09,50.7200000000,50.9800000000,48.6100000000,48.9100000000,1488642,73596345.9000,2,2.030400,-4.416700
2026-04-10,49.0600000000,49.8800000000,48.5300000000,48.8700000000,883224,43353676.8400,2,1.204700,-0.081800
2026-04-13,48.3500000000,48.4900000000,47.8000000000,48.2000000000,1154109,55552066.7900,2,1.574200,-1.371000
2026-04-14,48.5000000000,51.0000000000,48.5000000000,49.6700000000,1121745,55688445.3300,2,1.530000,3.049800
