date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,17.69,17.69,16.96,17.03,3636790,62505229.1,2,0.9038,-4.4332
2026-03-03,17.04,17.14,16.39,16.43,3010600,50419642.0,2,0.7481,-3.5232
2026-03-04,16.28,16.5,16.1,16.4,1916600,31327594.16,2,0.4763,-0.1826
2026-03-05,16.61,16.66,16.37,16.42,1932200,31886924.16,2,0.4802,0.122
2026-03-06,16.4,16.64,16.3,16.57,2079200,34343258.0,2,0.5167,0.9135
2026-03-09,16.48,16.57,16.32,16.48,1599000,26255653.0,2,0.3974,-0.5432
2026-03-10,16.5,16.85,16.5,16.85,2318100,38759298.0,2,0.5761,2.2451
2026-03-11,16.85,17.1,16.8,17.01,2046850,34681926.5,2,0.5087,0.9496
2026-03-12,17.0,17.04,16.66,16.69,1602900,26865626.0,2,0.3983,-1.8812
2026-03-13,16.69,16.89,16.6,16.66,1133100,19000178.0,2,0.2816,-0.1797
2026-03-16,16.7,16.97,16.68,16.8,1304900,21868119.0,2,0.3243,0.8403
2026-03-17,16.88,16.93,16.52,16.57,1533901,25630662.62,2,0.3812,-1.369
2026-03-18,16.45,16.5,16.2,16.43,2471600,40376303.5,2,0.6142,-0.8449
2026-03-19,16.26,16.43,15.92,16.06,2417800,38978852.5,2,0.6008,-2.252
2026-03-20,16.08,16.24,15.65,15.67,2327200,36956973.0,2,0.5783,-2.4284
2026-03-23,15.57,15.6,14.84,14.98,3533300,53647211.0,2,0.878,-4.4033
2026-03-24,15.2,15.39,14.97,15.39,2604600,39475919.0,2,0.6473,2.737
2026-03-25,15.46,15.58,15.34,15.56,1823690,28274036.2,2,0.4532,1.1046
2026-03-26,15.52,15.64,15.16,15.28,1629900,25010643.0,2,0.405,-1.7995
2026-03-27,15.23,15.57,15.16,15.49,2000200,30777218.0,2,0.4971,1.3743
2026-03-30,15.35,15.57,15.24,15.47,1940500,30015761.0,2,0.4822,-0.1291
2026-03-31,15.47,15.72,15.22,15.25,1575200,24384988.0,2,0.3914,-1.4221
2026-04-01,15.41,15.5,15.22,15.47,1602200,24626070.0,2,0.3982,1.4426
2026-04-02,15.49,15.52,15.14,15.25,1346700,20594368.0,2,0.3347,-1.4221
2026-04-03,15.15,15.31,14.8,14.85,1237400,18470072.0,2,0.3075,-2.623
2026-04-07,14.84,15.15,14.82,15.1,1235500,18566692.0,2,0.307,1.6835
2026-04-08,15.52,15.66,15.25,15.56,2154600,33322555.0,2,0.5354,3.0464
2026-04-09,15.5,15.52,15.16,15.24,1753500,26814917.0,2,0.4358,-2.0566
2026-04-10,15.33,15.54,15.26,15.43,1373600,21214544.0,2,0.3413,1.2467
2026-04-13,15.4,15.42,15.3,15.34,1092200,16754938.0,2,0.2714,-0.5833
2026-04-14,15.6,15.6,15.19,15.38,1908200,29249286.0,2,0.4742,0.2608
2026-04-15,15.39,15.49,15.28,15.33,1196600,18370999.0,2,0.2974,-0.3251
2026-04-16,15.32,15.63,15.32,15.59,1743800,27036749.0,2,0.4333,1.696
2026-04-17,15.65,15.65,15.36,15.52,1260500,19462279.0,2,0.3132,-0.449
2026-04-20,15.62,15.66,15.26,15.54,1244200,19292807.0,2,0.3092,0.1289
2026-04-21,15.49,15.68,15.49,15.65,1209200,18857917.0,2,0.3005,0.7079
2026-04-22,15.5100000000,15.6900000000,15.2200000000,15.3200000000,2166050,33219085.5000,2,0.538300,-2.108600
