date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,36.0,36.23,35.6,35.77,2794700,100142773.89,2,0.4891,-1.4872
2026-03-03,35.8,35.92,35.22,35.29,2762859,98079606.66,2,0.4835,-1.3419
2026-03-04,35.01,35.19,34.43,34.54,3058334,106339289.38,2,0.5352,-2.1252
2026-03-05,34.8,34.88,34.34,34.4,2288050,79003930.72,2,0.4004,-0.4053
2026-03-06,34.33,35.1,34.32,35.0,1905195,66220335.26,2,0.3334,1.7442
2026-03-09,34.79,34.99,34.56,34.92,1893789,65836474.56,2,0.3314,-0.2286
2026-03-10,35.1,35.39,35.08,35.25,1427779,50263488.94,2,0.2499,0.945
2026-03-11,35.3,35.3,35.01,35.12,1456352,51114657.74,2,0.2549,-0.3688
2026-03-12,35.14,35.17,34.82,34.93,1587914,55544031.26,2,0.2779,-0.541
2026-03-13,35.0,35.06,34.77,34.84,1789047,62434865.42,2,0.3131,-0.2577
2026-03-16,34.91,34.94,34.55,34.8,1739407,60400133.75,2,0.3044,-0.1148
2026-03-17,34.89,35.21,34.81,35.04,2269443,79577851.25,2,0.3972,0.6897
2026-03-18,35.05,35.13,34.71,34.85,1597380,55654568.0,2,0.2795,-0.5422
2026-03-19,34.61,34.9,34.37,34.45,1794970,61996945.6,2,0.3141,-1.1478
2026-03-20,34.43,34.65,34.17,34.25,1629019,55929686.75,2,0.2851,-0.5806
2026-03-23,34.05,34.08,32.67,32.76,2876011,95632003.58,2,0.5033,-4.3504
2026-03-24,33.4,33.43,32.91,33.14,1485637,49199380.23,2,0.26,1.16
2026-03-25,33.15,33.43,33.15,33.22,1417804,47204080.78,2,0.2481,0.2414
2026-03-26,33.22,33.46,32.76,32.78,1455719,48158469.61,2,0.2548,-1.3245
2026-03-27,32.71,33.41,32.55,33.37,1942070,64372513.0,2,0.3399,1.7999
2026-03-30,33.13,33.7,33.04,33.54,1554042,51943202.64,2,0.272,0.5094
2026-03-31,33.52,33.86,33.38,33.45,2207578,74269761.78,2,0.3863,-0.2683
2026-04-01,33.84,34.39,33.33,34.35,3449698,117086388.33,2,0.6037,2.6906
2026-04-02,34.29,34.69,34.13,34.49,3123990,107603976.8,2,0.5467,0.4076
2026-04-03,34.28,34.45,33.73,33.98,1941724,66061578.18,2,0.3398,-1.4787
2026-04-07,33.93,34.69,33.66,34.6,1833640,62807339.9,2,0.3209,1.8246
2026-04-08,34.88,34.99,34.56,34.95,2714680,94565240.4,2,0.4751,1.0116
2026-04-09,34.77,35.12,34.4,34.42,1775340,61617051.6,2,0.3107,-1.5165
2026-04-10,34.5,35.06,34.37,34.53,1979050,68637354.6,2,0.3463,0.3196
2026-04-13,34.52,34.52,33.81,33.82,1744106,59427276.26,2,0.3052,-2.0562
2026-04-14,34.01,34.2,33.68,34.17,1587200,53893841.0,2,0.2778,1.0349
2026-04-15,34.33,34.62,34.2,34.42,1618326,55741837.94,2,0.2832,0.7316
2026-04-16,34.52,34.52,34.21,34.3,1452860,49838948.0,2,0.2543,-0.3486
2026-04-17,34.33,34.35,33.98,34.15,1266660,43199792.8,2,0.2217,-0.4373
2026-04-20,33.95,34.25,33.94,34.04,1532804,52261069.07,2,0.2682,-0.3221
2026-04-21,34.04,34.71,34.0,34.45,1731223,59653967.33,2,0.303,1.2045
2026-04-22,34.35,34.75,34.27,34.67,1698100,58743967.4,2,0.2972,0.6386
2026-04-23,34.42,35.02,33.72,33.91,3526803,120247545.78,2,0.6172,-2.1921
2026-04-24,33.91,34.0,33.46,33.57,1744260,58739222.9,2,0.3052,-1.0027
2026-04-27,33.4600000000,33.7800000000,33.4600000000,33.5000000000,1631099,54793496.7400,2,0.285400,-0.208500
