date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,51.51,51.88,50.03,50.63,841149,42758067.0,2,0.6906,-2.447
2026-03-03,50.84,50.84,47.11,47.3,891354,43050915.68,2,0.7318,-6.5771
2026-03-04,46.79,48.4,46.79,47.32,723007,34432557.28,2,0.5936,0.0423
2026-03-05,48.87,49.18,47.13,47.93,527280,25411808.76,2,0.4329,1.2891
2026-03-06,47.2,48.29,46.5,47.04,781579,37027404.17,2,0.6417,-1.8569
2026-03-09,46.3,46.3,44.18,44.59,1758403,78841549.72,2,1.4437,-5.2083
2026-03-10,45.65,46.35,45.3,46.31,1219618,56104668.28,2,1.0013,3.8574
2026-03-11,46.11,47.64,45.39,45.68,809915,37409300.23,2,0.665,-1.3604
2026-03-12,45.29,45.81,43.86,44.54,817432,36475819.64,2,0.6711,-2.4956
2026-03-13,44.54,44.56,43.15,43.16,614433,26953753.36,2,0.5045,-3.0983
2026-03-16,44.0,44.42,43.08,44.3,548017,24085052.28,2,0.4499,2.6413
2026-03-17,44.16,44.51,42.0,42.17,646095,27809379.65,2,0.5305,-4.8081
2026-03-18,42.64,44.21,42.31,43.99,671688,29105443.07,2,0.5515,4.3159
2026-03-19,43.08,44.06,42.87,43.24,566607,24541987.02,2,0.4652,-1.7049
2026-03-20,44.58,44.58,41.56,41.85,725572,30998926.47,2,0.5957,-3.2146
2026-03-23,40.86,41.78,37.27,37.67,2075430,81211286.61,2,1.704,-9.9881
2026-03-24,38.74,39.2,37.84,39.13,1355714,52321442.23,2,1.1131,3.8758
2026-03-25,39.49,40.27,38.89,39.65,1067893,42291563.36,2,0.8768,1.3289
2026-03-26,40.13,40.13,38.67,38.98,605285,23703703.81,2,0.4969,-1.6898
2026-03-27,38.33,39.71,38.22,39.55,715620,28105950.96,2,0.5875,1.4623
2026-03-30,39.55,39.82,38.5,39.37,986387,38728664.71,2,0.8098,-0.4551
2026-03-31,39.1,40.16,38.7,38.7,901077,35495670.34,2,0.7398,-1.7018
2026-04-01,39.47,39.88,39.02,39.21,896018,35292000.43,2,0.7356,1.3178
2026-04-02,38.82,39.7,38.29,38.77,717454,28025495.04,2,0.589,-1.1222
2026-04-03,38.97,39.18,37.22,37.55,1342584,50867288.85,2,1.1023,-3.1468
2026-04-07,37.5,38.79,37.5,38.18,1501085,57281327.61,2,1.2324,1.6778
2026-04-08,38.81,40.1,38.81,40.03,1300255,51471185.57,2,1.0675,4.8455
2026-04-09,40.03,40.03,38.3,39.2,1858955,72116118.56,2,1.5262,-2.0734
2026-04-10,39.22,39.89,38.84,39.25,1442198,56660724.23,2,1.1841,0.1276
2026-04-13,39.2,39.81,38.63,38.83,1320714,51440260.47,2,1.0843,-1.0701
2026-04-14,39.3,40.03,38.95,39.92,1149384,45557470.92,2,0.9437,2.8071
2026-04-15,40.83,42.7,40.63,40.72,2704296,112366207.91,2,2.2203,2.004
2026-04-16,40.91,41.91,39.89,41.26,1899322,77776837.77,2,1.5594,1.3261
2026-04-17,41.23,43.66,41.08,43.52,2199295,94039186.25,2,1.8057,5.4775
2026-04-20,43.85,44.02,42.25,43.56,2565234,110510489.07,2,2.1061,0.0919
2026-04-21,43.07,45.35,42.3,45.07,2312762,101059806.13,2,1.8988,3.4665
2026-04-22,44.1,47.24,44.1,46.5,2997089,138088746.65,2,2.4607,3.1728
2026-04-23,46.54,47.63,46.0,47.3,2720618,127548290.8,2,2.2337,1.7204
2026-04-24,47.49,47.49,45.5,45.88,2059271,95544521.32,2,1.6907,-3.0021
2026-04-27,46.35,49.97,44.7,46.97,6962441,333907142.8,2,5.7163,2.3758
2026-04-28,46.0,46.39,41.29,41.77,4984767,214009499.89,2,4.0926,-11.0709
2026-04-29,41.74,41.74,38.93,39.08,3300755,130814342.41,2,2.71,-6.44
2026-04-30,39.0800000000,41.9500000000,39.0800000000,41.1500000000,3187909,129992920.0100,2,2.617300,5.296800
