date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,127.0000000000,129.7500000000,123.0000000000,126.4900000000,3913459,492228423.8100,2,5.793400,-1.187400
2026-03-03,127.0000000000,128.0700000000,117.7700000000,118.1100000000,3272001,398139720.7100,2,4.843800,-6.625000
2026-03-04,118.3600000000,120.8800000000,116.4400000000,118.1300000000,2651970,314121956.8900,2,3.925900,0.016900
2026-03-05,120.3300000000,121.4300000000,116.2000000000,117.0200000000,3085075,366215612.8900,2,4.567000,-0.939600
2026-03-06,116.8000000000,118.9000000000,116.2500000000,117.7400000000,2048878,241453721.7600,2,3.033100,0.615300
2026-03-09,116.0000000000,120.4900000000,113.8800000000,120.1000000000,2649287,309971880.4100,2,3.921900,2.004400
2026-03-10,121.1500000000,123.0000000000,119.7300000000,121.9400000000,2388354,289783864.0500,2,3.535600,1.532100
2026-03-11,122.0000000000,122.9000000000,120.1400000000,120.5900000000,2052162,248913362.2200,2,3.038000,-1.107100
2026-03-12,120.4800000000,122.2100000000,115.9700000000,117.4500000000,2107189,249816105.8200,2,3.119400,-2.603900
2026-03-13,117.1100000000,118.2000000000,114.8300000000,115.6800000000,2366505,275172763.9200,2,3.503300,-1.507000
2026-03-16,115.9700000000,118.1800000000,114.3000000000,117.5600000000,1851337,215368028.9400,2,2.740700,1.625200
2026-03-17,117.5600000000,117.8800000000,112.8000000000,112.9600000000,1436953,165249071.5200,2,2.127200,-3.912900
2026-03-18,113.1000000000,116.2900000000,112.5900000000,116.2700000000,1753506,200790193.0500,2,2.595800,2.930200
2026-03-19,114.0100000000,114.9000000000,112.0000000000,112.4100000000,1745276,197920915.7900,2,2.583700,-3.319900
2026-03-20,113.8000000000,114.3800000000,107.5000000000,107.6300000000,1859973,205929372.6300,2,2.753400,-4.252300
2026-03-23,106.9000000000,108.1000000000,100.5000000000,101.3100000000,2100944,218596607.4900,2,3.110200,-5.872000
2026-03-24,103.0000000000,105.4400000000,101.5300000000,105.3800000000,1852926,192031044.9200,2,2.743000,4.017400
2026-03-25,107.4500000000,112.3700000000,107.4500000000,111.1800000000,2104653,232044911.0900,2,3.115700,5.503900
2026-03-26,110.5500000000,111.0000000000,104.9900000000,105.8600000000,1745947,187101633.9100,2,2.584600,-4.785000
2026-03-27,104.0000000000,107.2100000000,102.8300000000,106.0600000000,1922106,201546218.8000,2,2.845400,0.188900
2026-03-30,104.9700000000,106.4900000000,103.5700000000,105.5700000000,1786127,188008208.0400,2,2.644100,-0.462000
2026-03-31,105.1500000000,106.1800000000,101.8000000000,102.5000000000,1841172,191109519.4700,2,2.725600,-2.908000
2026-04-01,105.2000000000,106.5300000000,104.7400000000,106.1800000000,1739329,184043712.3800,2,2.574800,3.590200
2026-04-02,105.1800000000,105.1800000000,101.0500000000,101.7000000000,1765220,180918163.7700,2,2.613200,-4.219300
2026-04-03,102.4500000000,102.4500000000,98.5600000000,99.7500000000,1287316,129134706.9100,2,1.905700,-1.917400
2026-04-07,99.8000000000,101.9800000000,99.3000000000,100.2000000000,1333146,134156639.0100,2,1.973500,0.451100
2026-04-08,103.2000000000,110.4700000000,103.2000000000,110.0300000000,3127620,337413397.5800,2,4.630000,9.810400
2026-04-09,110.0400000000,110.8900000000,105.7200000000,107.5100000000,2095455,224489920.8700,2,3.102000,-2.290300
2026-04-10,107.8100000000,109.6000000000,107.0800000000,107.3800000000,1622364,175592568.6400,2,2.401700,-0.120900
2026-04-13,105.9900000000,109.0800000000,105.6000000000,107.9700000000,1390682,149532172.0900,2,2.058700,0.549500
2026-04-14,108.8200000000,109.9900000000,108.0000000000,109.4900000000,1778148,194094373.0500,2,2.632300,1.407800
