date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,295.0000,299.3000,292.2000,293.1900,7547071,2225171739.5600,3,1.628700,-2.646400
2026-03-03,293.2900,301.4600,288.0200,288.4000,8646517,2541787620.5000,3,1.866000,-1.633800
2026-03-04,285.6000,288.9000,280.2200,281.3300,5953573,1692317668.6200,3,1.284800,-2.451500
2026-03-05,286.0000,287.0000,277.4700,279.4500,5337986,1505601304.9900,3,1.152000,-0.668300
2026-03-06,279.0000,285.9600,277.6000,285.9600,4756746,1343693592.3800,3,1.026500,2.329600
2026-03-09,281.8100,284.5800,275.5000,281.0900,6264260,1752427483.8000,3,1.351900,-1.703000
2026-03-10,287.0000,290.5900,283.8200,285.0000,6658243,1912109440.4700,3,1.436900,1.391000
2026-03-11,284.0000,287.5000,282.7800,283.0000,4173852,1186800089.1500,3,0.900800,-0.701800
2026-03-12,283.0900,284.9600,278.1800,280.0900,4939287,1389681132.6800,3,1.065900,-1.028300
2026-03-13,279.0000,281.5800,276.2300,278.7700,4709120,1312965552.1000,3,1.016300,-0.471300
2026-03-16,278.2200,278.9900,267.5000,268.3400,7629528,2058451542.8800,3,1.646500,-3.741400
2026-03-17,269.6900,272.5000,267.1100,268.0600,5037634,1356982834.4100,3,1.087200,-0.104300
2026-03-18,268.8900,269.9000,265.5000,268.2600,4734166,1266987879.5700,3,1.021700,0.074600
2026-03-19,266.0000,266.5800,259.8000,260.6500,5233626,1371262262.9000,3,1.129500,-2.836800
2026-03-20,260.8000,261.5000,251.0300,252.7000,5267987,1348525142.4700,3,1.136900,-3.050100
2026-03-23,248.0000,249.8000,237.8800,239.5000,6558212,1594819375.0500,3,1.415300,-5.223600
2026-03-24,243.0000,244.0000,238.6000,242.0000,4407965,1061661668.0000,3,0.951300,1.043800
2026-03-25,241.8000,245.6500,240.0000,243.1100,4001925,973868792.5000,3,0.863700,0.458700
2026-03-26,245.6000,249.5000,238.5300,240.0000,6269602,1534974963.4500,3,1.353000,-1.279300
2026-03-27,237.8300,242.5800,237.5000,240.7000,4208795,1014643802.8100,3,0.908300,0.291700
2026-03-30,237.5000,239.8200,235.0000,236.7900,3509249,831266965.7100,3,0.757300,-1.624400
2026-03-31,237.6600,240.3000,233.0300,233.5600,4539443,1073656324.6400,3,0.979700,-1.364100
2026-04-01,238.0000,243.5700,234.8000,242.6300,5445830,1305715039.5200,3,1.175300,3.883400
2026-04-02,240.2500,242.0000,232.0200,232.5900,5096048,1201243886.6800,3,1.099800,-4.138000
2026-04-03,233.8800,234.8800,229.4700,229.5000,3145373,727930182.3600,3,0.678800,-1.328500
2026-04-07,229.5000,230.9700,225.1800,227.2000,3176669,724129725.2900,3,0.685600,-1.002200
2026-04-08,232.5000,243.0000,232.3200,242.7800,7316856,1754513842.1500,3,1.579000,6.857400
2026-04-09,239.9300,240.0000,230.4100,233.1900,6866367,1607948331.5400,3,1.481800,-3.950100
2026-04-10,234.3600,241.5500,234.3600,235.7900,6268105,1491293297.0000,3,1.352700,1.115000
2026-04-13,232.0600,238.5000,231.0000,233.7400,5605498,1314843379.7800,3,1.209700,-0.869400
2026-04-14,260.0000,261.0000,242.7700,248.5300,21653900,5427709219.9900,3,4.673100,6.327500
