date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,8.68,8.88,8.42,8.51,6456000,55517185.99,2,2.1937,-3.9503
2026-03-03,8.52,8.67,8.35,8.36,5715800,48707572.0,2,1.9422,-1.7626
2026-03-04,8.29,8.49,8.21,8.31,5562300,46555094.0,2,1.89,-0.5981
2026-03-05,8.41,8.58,8.4,8.47,5346000,45387112.0,2,1.8165,1.9254
2026-03-06,8.46,8.78,8.37,8.76,5117770,44336600.9,2,1.739,3.4238
2026-03-09,8.75,8.76,8.53,8.74,4750700,41248090.0,2,1.6142,-0.2283
2026-03-10,8.79,9.28,8.79,9.19,11789102,107445633.32,2,4.0058,5.1487
2026-03-11,9.2,9.51,9.2,9.28,13630270,126824400.7,2,4.6314,0.9793
2026-03-12,9.34,9.38,9.05,9.13,7697300,70309934.0,2,2.6154,-1.6164
2026-03-13,9.1,9.46,9.0,9.27,10421202,97121616.62,2,3.541,1.5334
2026-03-16,9.27,9.48,9.19,9.31,10099100,94070394.0,2,3.4315,0.4315
2026-03-17,9.32,9.4,9.1,9.12,6415900,59362374.0,2,2.18,-2.0408
2026-03-18,9.1,9.44,9.0,9.4,8007400,73911924.0,2,2.7208,3.0702
2026-03-19,9.4,9.49,9.19,9.25,9211500,85962158.0,2,3.1299,-1.5957
2026-03-20,9.29,9.46,8.99,9.02,8474000,77859672.0,2,2.8794,-2.4865
2026-03-23,8.99,9.27,8.77,9.01,16048430,145070955.3,2,5.453,-0.1109
2026-03-24,9.19,9.4,9.0,9.4,16445375,151505923.66,2,5.5879,4.3285
2026-03-25,9.4,9.87,9.39,9.71,18236017,176158190.45,2,6.1964,3.2979
2026-03-26,9.66,9.9,9.66,9.78,15133173,147947835.48,2,5.1421,0.7209
2026-03-27,9.63,9.92,9.6,9.73,11641900,113259443.0,2,3.9558,-0.5112
2026-03-30,9.63,9.86,9.42,9.77,14336672,138217347.84,2,4.8714,0.4111
2026-03-31,9.69,10.26,9.69,9.85,18847800,187666853.0,2,6.4042,0.8188
2026-04-01,9.89,9.99,9.51,9.65,12886600,124478374.0,2,4.3787,-2.0305
2026-04-02,9.57,9.59,8.93,9.16,14528902,133833681.16,2,4.9367,-5.0777
2026-04-03,9.16,9.23,8.61,8.65,9718034,85623232.12,2,3.3021,-5.5677
2026-04-07,8.57,9.52,8.5,9.25,18673700,171455854.0,2,6.3451,6.9364
2026-04-08,9.43,9.55,9.2,9.53,13537137,127032905.39,2,4.5997,3.027
2026-04-09,9.43,9.65,9.3,9.43,8665502,82090529.9,2,2.9444,-1.0493
2026-04-10,9.53,9.85,9.42,9.64,9681100,93769698.0,2,3.2895,2.2269
2026-04-13,9.73,10.2,9.57,9.83,13011500,127874746.0,2,4.4211,1.971
2026-04-14,9.99,10.45,9.78,10.15,18727100,189038174.4,2,6.3632,3.2553
2026-04-15,10.14,10.22,9.7,9.85,13289712,131273783.08,2,4.5157,-2.9557
2026-04-16,9.85,10.04,9.79,9.96,8879354,88227918.38,2,3.0171,1.1168
2026-04-17,9.92,10.04,9.74,9.79,7299172,71948782.84,2,2.4802,-1.7068
2026-04-20,9.7,9.85,9.66,9.77,5691017,55415268.58,2,1.9337,-0.2043
2026-04-21,9.72,9.77,9.38,9.46,8312025,79340083.25,2,2.8243,-3.173
2026-04-22,9.49,10.3,9.46,9.86,17135500,169756137.0,2,5.8224,4.2283
2026-04-23,9.79,9.8,9.42,9.46,10323800,98501348.0,2,3.5079,-4.0568
2026-04-24,9.34,9.7,9.25,9.57,8153381,77852080.59,2,2.7704,1.1628
2026-04-27,9.4900000000,9.8100000000,9.1200000000,9.8000000000,9849601,94003900.7200,2,3.346800,2.403300
