date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,13.2500000000,13.4000000000,13.0000000000,13.2400000000,15939578,210551108.8700,2,2.205500,1.068700
2026-03-03,13.2500000000,14.1600000000,13.1400000000,13.9000000000,31570072,431340408.3700,2,4.368200,4.984900
2026-03-04,13.5000000000,13.5400000000,12.9500000000,13.4300000000,19729527,261700561.7600,2,2.729900,-3.381300
2026-03-05,13.3700000000,13.4400000000,13.0500000000,13.3400000000,13726043,181727967.9200,2,1.899200,-0.670100
2026-03-06,13.2000000000,13.3000000000,12.9800000000,13.2300000000,10073822,132514809.6800,2,1.393900,-0.824600
2026-03-09,13.7500000000,13.8900000000,13.4100000000,13.4800000000,20855678,284865983.5200,2,2.885700,1.889600
2026-03-10,13.0000000000,13.3300000000,12.9100000000,13.1300000000,12903760,169910070.5100,2,1.785400,-2.596400
2026-03-11,13.0700000000,13.3000000000,12.8300000000,13.2500000000,11585707,151673964.9400,2,1.603100,0.913900
2026-03-12,13.3900000000,14.1200000000,13.2100000000,13.9700000000,25184696,347884728.2000,2,3.484700,5.434000
2026-03-13,13.9300000000,14.1500000000,13.7000000000,13.7900000000,15820779,219790820.8300,2,2.189100,-1.288500
2026-03-16,13.7900000000,13.9800000000,13.4100000000,13.4600000000,12163360,165491306.0200,2,1.683000,-2.393000
2026-03-17,13.4100000000,13.5700000000,13.1900000000,13.2500000000,8404801,112018415.2000,2,1.162900,-1.560200
2026-03-18,13.1800000000,13.5000000000,13.0000000000,13.1300000000,8862901,117094906.2700,2,1.226300,-0.905700
2026-03-19,13.2800000000,13.4200000000,13.1400000000,13.1600000000,9944296,131801685.8000,2,1.376000,0.228500
2026-03-20,13.0500000000,13.5000000000,12.9000000000,13.2200000000,11732572,155513669.4100,2,1.623400,0.455900
2026-03-23,13.4700000000,13.7400000000,13.1800000000,13.3200000000,22827966,307755326.5300,2,3.158600,0.756400
2026-03-24,13.1000000000,13.9600000000,13.1000000000,13.9300000000,25555988,349997157.4000,2,3.536100,4.579600
2026-03-25,13.5500000000,14.3900000000,13.3300000000,14.0800000000,28204662,394171731.8900,2,3.902600,1.076800
2026-03-26,14.0000000000,14.4500000000,13.7700000000,14.2600000000,26102700,368984391.0000,2,3.611700,1.278400
2026-03-27,14.1000000000,14.8600000000,14.0200000000,14.2300000000,27051454,389625699.1500,2,3.743000,-0.210400
2026-03-30,14.6800000000,15.4100000000,14.0100000000,14.1600000000,26583013,387845958.8800,2,3.678200,-0.491900
2026-03-31,14.1600000000,14.2400000000,13.3900000000,13.3900000000,20902346,287335168.1100,2,2.892200,-5.437900
2026-04-01,13.4600000000,13.7200000000,13.2300000000,13.4700000000,11564312,156374203.7900,2,1.600100,0.597500
2026-04-02,13.4100000000,13.7900000000,13.3500000000,13.4100000000,10044502,136171971.9300,2,1.389800,-0.445400
2026-04-03,13.4000000000,13.4300000000,12.6000000000,12.6200000000,15039458,192020908.3300,2,2.081000,-5.891100
2026-04-07,12.6200000000,12.9700000000,12.5100000000,12.8900000000,8116034,103870629.0600,2,1.123000,2.139500
2026-04-08,12.8100000000,12.8200000000,12.5500000000,12.8200000000,11145734,142009540.5300,2,1.542200,-0.543100
2026-04-09,12.8300000000,13.0900000000,12.7500000000,12.8700000000,8324967,107091923.5300,2,1.151900,0.390000
2026-04-10,12.8000000000,12.9500000000,12.8000000000,12.8300000000,6680100,85933295.0000,2,0.924300,-0.310800
2026-04-13,12.8600000000,13.1400000000,12.8100000000,13.0300000000,10220101,132556463.9700,2,1.414100,1.558800
2026-04-14,13.0900000000,13.0900000000,12.7700000000,12.9000000000,7570810,97588762.2000,2,1.047500,-0.997700
