date,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2026-03-02,3.2100000000,3.2600000000,3.1800000000,3.2400000000,65938510,212711337.5000,2,2.143900,0.309600
2026-03-03,3.2400000000,3.2800000000,3.2200000000,3.2300000000,78719716,256056274.4100,2,2.559400,-0.308600
2026-03-04,3.2000000000,3.2100000000,3.1300000000,3.1600000000,72900187,230458754.9100,2,2.370200,-2.167200
2026-03-05,3.1700000000,3.1800000000,3.1100000000,3.1200000000,51568060,161513227.3100,2,1.676700,-1.265800
2026-03-06,3.1100000000,3.1900000000,3.0900000000,3.1800000000,48846365,153656493.7500,2,1.588200,1.923100
2026-03-09,3.1800000000,3.2000000000,3.1400000000,3.1600000000,45483200,143826057.0000,2,1.478800,-0.628900
2026-03-10,3.1700000000,3.2000000000,3.1500000000,3.1800000000,36615100,116356219.5200,2,1.190500,0.632900
2026-03-11,3.1800000000,3.2400000000,3.1300000000,3.2400000000,56064300,178637709.0000,2,1.822800,1.886800
2026-03-12,3.2300000000,3.3100000000,3.2200000000,3.3000000000,77372058,254275247.6700,2,2.515600,1.851900
2026-03-13,3.2900000000,3.3200000000,3.2500000000,3.2800000000,56893826,187099695.0000,2,1.849800,-0.606100
2026-03-16,3.2700000000,3.3200000000,3.2500000000,3.2800000000,43010700,141064701.0000,2,1.398400,0.000000
2026-03-17,3.2800000000,3.3000000000,3.2300000000,3.2400000000,38334902,125295496.5200,2,1.246400,-1.219500
2026-03-18,3.2500000000,3.2600000000,3.1900000000,3.2200000000,39723599,127954291.7800,2,1.291500,-0.617300
2026-03-19,3.2100000000,3.2300000000,3.1700000000,3.1900000000,36262600,116143436.0000,2,1.179000,-0.931700
2026-03-20,3.1900000000,3.2600000000,3.1600000000,3.2000000000,55673100,178632679.0000,2,1.810100,0.313500
2026-03-23,3.1800000000,3.1800000000,2.9800000000,3.0000000000,78505000,240500449.0000,2,2.552500,-6.250000
2026-03-24,3.0500000000,3.1300000000,3.0100000000,3.1200000000,52169165,160449277.8300,2,1.696200,4.000000
2026-03-25,3.1200000000,3.3000000000,3.0900000000,3.2800000000,88375060,285584602.8000,2,2.873400,5.128200
2026-03-26,3.2800000000,3.3500000000,3.2400000000,3.2900000000,90019896,297287401.1100,2,2.926900,0.304900
2026-03-27,3.2300000000,3.2500000000,3.1200000000,3.1700000000,111254340,353319709.4800,2,3.617300,-3.647400
2026-03-30,3.1400000000,3.1600000000,3.0500000000,3.0900000000,75053670,231371913.7000,2,2.440300,-2.523700
2026-03-31,3.1000000000,3.2000000000,3.0800000000,3.0900000000,61011762,190840245.1600,2,1.983700,0.000000
2026-04-01,3.1200000000,3.1700000000,3.0700000000,3.0800000000,57261537,177732819.3000,2,1.861800,-0.323600
2026-04-02,3.0800000000,3.1300000000,3.0700000000,3.1100000000,50997251,158191222.6100,2,1.658100,0.974000
2026-04-03,3.1100000000,3.1800000000,3.0300000000,3.0500000000,61442805,190053483.5000,2,1.997700,-1.929300
2026-04-07,3.0500000000,3.0600000000,2.9800000000,3.0500000000,43026750,130066049.0000,2,1.398900,0.000000
2026-04-08,3.0800000000,3.1200000000,3.0700000000,3.1200000000,47888250,148374793.8000,2,1.557000,2.295100
2026-04-09,3.1000000000,3.1100000000,3.0300000000,3.0400000000,43383400,132754987.0000,2,1.410500,-2.564100
2026-04-10,3.0500000000,3.0600000000,3.0100000000,3.0100000000,45609370,138317786.4000,2,1.482900,-0.986800
2026-04-13,3.0100000000,3.0100000000,2.9600000000,3.0000000000,50636721,150962358.5800,2,1.646400,-0.332200
2026-04-14,3.0000000000,3.0000000000,2.9600000000,2.9800000000,37517265,111527979.5500,2,1.219800,-0.666700
